11:00:08.825 -> Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
12:17:59.949 -> 0.0000000,0.0000000,-17.000,178.03,0.00,0.00,0.01,0.0,0.0,0.0,1.2,16.1,-39.4,-0.00006,0.01770,-0.00568,0.99982,27.05,992.0,29.43,180,4,40.0,111,1,1,1,1,0,1,1,0,36863,-69.0,11.3
12:18:27.453 -> 0.0000000,0.0000000,-17.000,170.66,-0.01,0.02,0.01,0.0,0.0,0.0,-6.9,6.6,-114.7,0.08032,0.09973,-0.66198,0.73852,24.14,992.9,38.47,240,6,19.0,111,1,1,1,1,0,1,1,0,10397,-52.0,12.8
12:19:04.951 -> 0.0000000,0.0000000,-17.000,178.25,0.01,0.01,0.02,0.0,0.0,0.0,0.4,16.0,-41.1,-0.00006,0.01770,-0.00568,0.99982,27.01,992.0,29.51,181,4,39.5,111,1,1,1,1,0,1,1,0,14740,-70.0,10.5
12:20:05.943 -> 0.0000000,0.0000000,-17.000,178.12,0.00,-0.02,0.02,0.0,0.0,0.0,1.8,15.4,-39.3,-0.00012,0.01764,-0.01587,0.99969,27.06,992.0,29.48,182,4,39.0,111,1,1,1,1,0,1,1,0,53698,-70.0,10.3
12:21:06.950 -> 0.0000000,0.0000000,-17.000,178.17,0.00,0.01,0.00,0.0,0.0,0.0,0.6,16.5,-39.9,-0.00037,0.01770,-0.01599,0.99969,27.03,992.0,29.43,183,4,38.5,111,1,1,1,1,0,1,1,0,41824,-70.0,11.8
12:21:29.452 -> 0.0000000,0.0000000,-17.000,171.04,0.01,0.03,0.00,0.0,0.0,0.0,-6.9,5.8,-113.5,0.07947,0.10089,-0.65661,0.74322,24.02,992.9,38.74,241,6,13.0,111,1,1,1,1,0,1,1,0,1320,-52.0,12.8
12:22:11.943 -> 0.0000000,0.0000000,-17.000,178.36,-0.01,0.02,0.00,0.0,0.0,0.0,0.1,16.3,-40.4,-0.00037,0.01770,-0.01599,0.99969,26.99,992.0,29.48,184,4,37.5,111,1,1,1,1,0,1,1,0,2918,-70.0,10.0
12:23:12.950 -> 0.0000000,0.0000000,-17.000,178.39,0.01,0.01,0.01,0.0,0.0,0.0,0.0,16.9,-40.5,0.00000,0.01782,-0.01807,0.99969,27.04,992.0,29.42,185,4,37.0,111,1,1,1,1,0,1,1,0,50844,-70.0,10.0
12:24:13.949 -> 0.0000000,0.0000000,-17.000,178.31,0.00,0.00,-0.03,0.0,0.1,0.0,2.8,14.9,-36.8,-0.00037,0.01758,0.01331,0.99976,27.05,992.0,30.74,186,4,36.5,111,1,1,1,1,0,1,1,0,24463,-66.0,12.8
12:24:40.872 -> 0.0000000,0.0000000,-17.000,178.51,-0.01,0.00,-0.02,0.0,0.0,0.0,2.1,14.8,-38.4,-0.00098,0.01740,0.03693,0.99915,26.94,992.0,32.11,0,4,8.0,111,1,1,1,1,0,1,1,0,38265,-69.0,13.3
12:24:47.418 -> 0.0000000,0.0000000,-17.000,178.57,-0.01,0.00,0.01,0.0,0.0,0.0,2.1,16.3,-38.9,-0.00037,0.01709,0.01746,0.99969,26.82,992.0,32.63,0,4,8.0,111,1,1,1,1,0,1,1,0,36820,-68.0,13.0
12:25:24.632 -> 0.0000000,0.0000000,-17.000,178.89,0.03,0.01,-0.03,0.0,0.0,0.0,2.5,14.4,-38.6,-0.00061,0.01727,0.01495,0.99976,26.95,991.9,30.84,0,4,8.0,111,1,1,1,1,0,1,1,0,32433,-68.0,13.3
12:25:51.529 -> 0.0000000,0.0000000,-17.000,178.56,0.00,0.00,0.01,0.0,0.0,0.0,2.3,14.1,-37.9,-0.00055,0.01758,0.02106,0.99963,26.91,992.0,32.21,0,4,7.5,111,1,1,1,1,0,1,1,0,14835,-68.0,13.0
12:26:12.789 -> 0.0000000,0.0000000,-17.000,178.88,0.00,0.00,-0.02,0.0,0.0,0.0,3.0,14.9,-37.8,-0.00012,0.01740,0.01184,0.99976,26.88,991.9,30.58,0,4,7.5,111,1,1,1,1,0,1,1,0,15931,-66.0,13.0
12:26:36.687 -> 0.0000000,0.0000000,-17.000,177.97,0.00,0.00,-0.02,0.0,0.0,0.0,37.9,-15.3,-5.9,-0.00018,0.02399,0.82678,0.56206,27.31,992.1,29.87,0,4,7.5,111,1,1,1,1,0,1,1,0,34779,-46.0,13.5
12:29:36.689 -> 0.0000000,0.0000000,-17.000,178.82,0.02,-0.01,-0.02,0.0,0.0,0.0,37.9,-15.3,-5.9,0.00116,0.02100,0.82684,0.56200,35.22,992.0,19.04,1,4,8.0,111,1,1,1,1,0,1,1,0,55262,-45.0,11.5
