16:38:07.440 -> Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
17:41:38.799 -> 0.0000000,0.0000000,-17.000,242.80,0.00,0.02,-0.01,0.2,0.1,0.0,-512.0,93.5,512.0,0.01160,0.01837,-0.97723,0.21094,47.43,984.4,12.27,66,7,67.5,111,1,1,1,1,0,1,1,0,41872,-58.0,13.3
17:41:53.779 -> 0.0000000,0.0000000,-17.000,236.96,0.01,0.00,-0.04,0.1,-0.1,0.0,76.8,240.3,-512.0,0.01813,0.02063,0.97992,0.19758,27.83,985.1,40.86,146,2,28.0,111,1,1,1,1,0,1,1,0,54503,-72.0,13.3
17:42:09.816 -> 0.0000000,0.0000000,-17.000,242.79,-0.01,-0.02,-0.01,0.0,0.0,0.0,-512.0,93.5,512.0,0.01154,0.01819,-0.97742,0.21015,47.26,984.4,12.45,67,7,67.5,111,1,1,1,1,0,1,1,0,15196,-56.0,12.8
17:42:41.981 -> 0.0000000,0.0000000,-17.000,242.38,-0.01,-0.02,-0.01,0.0,0.0,0.0,-512.0,93.5,512.0,0.01154,0.01825,-0.97717,0.21143,47.88,984.5,12.11,68,7,67.5,111,1,1,1,1,0,1,1,0,1343,-58.0,12.8
17:43:11.812 -> 0.0000000,0.0000000,-17.000,242.80,0.03,0.02,-0.02,0.0,0.0,0.0,-512.0,92.8,512.0,0.01160,0.01831,-0.97687,0.21290,47.70,984.4,12.10,69,7,67.5,111,1,1,1,1,0,1,1,0,1276,-58.0,12.0
17:43:43.884 -> 0.0000000,0.0000000,-17.000,242.87,0.00,0.00,-0.01,-0.1,0.0,0.0,-512.0,94.3,512.0,0.01135,0.01813,-0.97717,0.21137,48.04,984.4,11.92,70,7,67.5,111,1,1,1,1,0,1,1,0,51322,-58.0,12.8
17:43:53.940 -> 0.0000000,0.0000000,-17.000,236.40,0.00,0.01,-0.04,0.0,0.0,0.0,76.4,239.9,-512.0,0.01862,0.02014,0.97546,0.21839,27.98,985.2,40.78,147,2,26.5,111,1,1,1,1,0,1,1,0,29917,-70.0,10.3
17:44:15.804 -> 0.0000000,0.0000000,-17.000,242.19,0.00,-0.02,-0.02,0.0,0.0,0.0,-512.0,92.2,512.0,0.01135,0.01819,-0.97742,0.21033,48.01,984.5,11.92,71,7,68.0,111,1,1,1,1,0,1,1,0,10090,-58.0,12.3
17:44:46.803 -> 0.0000000,0.0000000,-17.000,242.24,-0.01,0.02,0.03,0.2,0.1,0.2,-512.0,91.1,512.0,0.01135,0.01831,-0.97717,0.21119,47.98,984.5,11.95,72,7,68.0,111,1,1,1,1,0,1,1,0,48143,-58.0,12.8
17:45:17.837 -> 0.0000000,0.0000000,-17.000,242.25,0.00,-0.02,-0.01,0.0,0.0,0.0,-512.0,93.2,512.0,0.01141,0.01837,-0.97699,0.21223,47.55,984.5,12.17,73,7,68.0,111,1,1,1,1,0,1,1,0,20252,-58.0,12.8
17:45:48.815 -> 0.0000000,0.0000000,-17.000,242.35,0.00,-0.01,-0.01,0.0,0.0,0.0,-512.0,92.4,512.0,0.01160,0.01849,-0.97705,0.21180,47.71,984.5,12.13,74,7,68.0,111,1,1,1,1,0,1,1,0,55188,-59.0,13.0
17:45:55.952 -> 0.0000000,0.0000000,-17.000,236.41,0.00,0.00,0.00,0.0,0.0,0.0,77.5,239.6,-512.0,0.01868,0.02033,0.97516,0.21973,27.85,985.2,40.82,148,2,25.0,111,1,1,1,1,0,1,1,0,55213,-72.0,10.5
17:46:23.823 -> 0.0000000,0.0000000,-17.000,242.10,0.00,-0.02,0.04,0.0,0.0,0.0,-512.0,93.9,512.0,0.01160,0.01849,-0.97705,0.21180,47.76,984.5,12.13,75,7,68.5,111,1,1,1,1,0,1,1,0,17099,-59.0,12.5
17:46:54.814 -> 0.0000000,0.0000000,-17.000,242.11,0.00,-0.01,-0.01,0.0,0.0,0.0,-512.0,92.8,512.0,0.01190,0.01843,-0.97693,0.21235,47.62,984.5,12.19,76,7,68.5,111,1,1,1,1,0,1,1,0,13546,-59.0,12.3
17:47:27.800 -> 0.0000000,0.0000000,-17.000,242.05,0.00,0.03,-0.02,0.0,0.0,0.0,-512.0,93.5,512.0,0.01141,0.01782,-0.97736,0.21064,47.45,984.5,12.23,77,7,68.5,111,1,1,1,1,0,1,1,0,18284,-59.0,12.8
17:47:57.784 -> 0.0000000,0.0000000,-17.000,236.01,0.00,-0.01,-0.04,0.0,0.0,0.0,76.8,240.7,-512.0,0.01874,0.02026,0.97461,0.22230,27.66,985.2,40.84,149,2,24.0,111,1,1,1,1,0,1,1,0,35621,-71.0,10.3
17:47:59.811 -> 0.0000000,0.0000000,-17.000,242.18,-0.02,-0.02,0.04,0.0,0.0,0.0,-512.0,94.2,512.0,0.01166,0.01831,-0.97693,0.21241,46.97,984.5,12.55,78,7,69.0,111,1,1,1,1,0,1,1,0,34648,-58.0,11.8
17:48:31.035 -> 0.0000000,0.0000000,-17.000,242.37,0.00,-0.02,-0.01,0.0,0.0,0.0,-512.0,93.9,512.0,0.01184,0.01843,-0.97711,0.21149,47.13,984.5,12.38,79,7,69.0,111,1,1,1,1,0,1,1,0,37503,-57.0,12.8
17:49:01.835 -> 0.0000000,0.0000000,-17.000,242.45,-0.01,-0.01,-0.01,0.1,0.1,0.0,-512.0,92.8,512.0,0.01129,0.01868,-0.97668,0.21357,47.06,984.5,12.51,80,7,69.0,111,1,1,1,1,0,1,1,0,42334,-58.0,12.3
17:49:32.795 -> 0.0000000,0.0000000,-17.000,242.14,0.00,-0.02,0.04,0.0,0.0,0.0,-512.0,96.0,512.0,0.01160,0.01837,-0.97626,0.21540,46.61,984.5,12.74,81,7,69.0,111,1,1,1,1,0,1,1,0,32098,-59.0,12.3
17:49:57.954 -> 0.0000000,0.0000000,-17.000,236.00,0.00,0.00,0.00,0.0,0.0,0.0,76.8,241.8,-512.0,0.01892,0.02014,0.97424,0.22376,27.74,985.2,40.91,150,2,22.0,111,1,1,1,1,0,1,1,0,8977,-71.0,10.0
17:50:07.820 -> 0.0000000,0.0000000,-17.000,242.08,0.00,-0.01,0.00,0.0,-0.1,0.0,-512.0,92.8,512.0,0.01160,0.01837,-0.97626,0.21540,46.67,984.5,12.73,82,7,69.5,111,1,1,1,1,0,1,1,0,45839,-58.0,12.8
17:50:17.863 -> 0.0000000,0.0000000,-17.000,247.47,0.03,0.02,0.00,0.0,0.0,0.0,-7.1,27.3,-90.9,0.00824,0.03656,-0.13202,0.99054,30.85,983.9,37.22,0,5,45.5,111,1,1,1,1,0,1,1,0,19846,-63.0,13.3
17:50:39.827 -> 0.0000000,0.0000000,-17.000,242.70,-0.01,-0.03,-0.01,0.0,0.0,0.0,-13.8,10.4,31.8,0.01202,0.01544,-0.97400,0.22578,42.63,984.4,15.37,83,7,69.5,111,1,1,1,1,0,1,1,0,59535,-70.0,11.0
17:50:58.802 -> 0.0000000,0.0000000,-17.000,246.91,0.00,0.02,0.00,0.0,0.2,0.0,-12.2,-0.7,-72.3,0.01123,-0.00140,-0.77508,0.63170,31.18,983.9,46.77,0,5,41.0,111,1,1,1,1,0,1,1,0,33756,-62.0,12.8
17:51:10.794 -> 0.0000000,0.0000000,-17.000,242.15,-0.01,0.00,0.00,0.0,0.0,0.0,-13.8,10.4,31.8,-0.00415,0.02063,-0.41420,0.90997,38.21,984.5,19.11,84,7,69.5,111,1,1,1,1,0,1,1,0,64637,-69.0,13.0
17:51:41.866 -> 0.0000000,0.0000000,-17.000,242.32,0.00,0.00,0.00,0.0,0.0,0.0,-13.8,10.4,31.8,-0.00403,0.02094,-0.41255,0.91070,35.75,984.5,21.81,85,7,69.5,111,1,1,1,1,0,1,1,0,37172,-70.0,10.3
17:51:59.841 -> 0.0000000,0.0000000,-17.000,234.15,0.00,-0.02,0.00,0.0,0.0,0.0,-512.0,50.6,512.0,-0.01563,-0.00079,0.04590,0.99884,41.12,985.4,32.78,151,2,21.0,111,1,1,1,1,0,1,1,0,9598,-66.0,11.8
17:51:59.981 -> 0.0000000,0.0000000,-17.000,247.59,0.50,0.00,0.48,167.4,-97.1,-60.8,-48.7,-20.5,-47.5,0.17609,-0.52190,-0.47975,0.68297,32.99,983.9,47.59,1,5,41.0,111,1,1,1,1,0,1,1,0,61998,-71.0,10.0
17:52:13.885 -> 0.0000000,0.0000000,-17.000,241.50,0.00,-0.01,0.00,-0.1,-0.2,-0.1,-13.8,10.4,31.8,-0.00336,0.02234,-0.41212,0.91082,33.97,984.6,24.23,86,7,69.5,111,1,1,1,1,0,1,1,0,24296,-71.0,11.5
17:52:45.890 -> 0.0000000,0.0000000,-17.000,241.87,0.00,0.00,0.00,0.0,0.1,-0.1,-59.5,125.1,-512.0,0.00482,0.01721,0.82116,0.57036,31.69,984.5,26.97,87,7,69.5,111,1,1,1,1,0,1,1,0,30694,-67.0,12.8
17:53:01.881 -> 0.0000000,0.0000000,-17.000,246.94,0.09,-0.14,0.13,4.5,5.9,-2.1,25.8,-37.4,-85.9,-0.11225,0.21650,0.94690,0.20966,32.09,983.9,58.06,2,5,41.0,111,1,1,1,1,0,1,1,0,33861,-49.0,10.8
17:53:17.839 -> 0.0000000,0.0000000,-17.000,241.49,0.00,0.00,-0.01,0.0,0.0,0.0,-59.9,128.8,-512.0,0.01764,0.00220,-0.21595,0.97626,30.41,984.6,28.91,88,7,70.0,111,1,1,1,1,0,1,1,0,34256,-67.0,13.0
17:53:49.884 -> 0.0000000,0.0000000,-17.000,241.64,-0.85,-0.11,-0.01,-3.4,-3.4,-0.7,30.1,-45.5,-31.2,-0.05994,0.26142,0.86920,0.41536,32.48,984.6,63.39,89,7,70.0,111,1,1,1,1,0,1,1,0,29784,-72.0,12.8
17:53:59.954 -> 0.0000000,0.0000000,-17.000,232.23,-0.01,-0.02,0.00,0.0,0.0,0.0,-512.0,49.8,512.0,-0.00421,-0.01764,0.93970,0.34156,49.52,985.7,22.58,152,2,20.0,111,1,1,1,1,0,1,1,0,38758,-68.0,11.3
17:54:05.962 -> 0.0000000,0.0000000,-17.000,246.82,0.00,-0.02,-0.01,0.2,-0.1,0.0,-257.3,86.1,317.9,-0.11225,0.21650,0.94690,0.20966,30.37,984.0,35.09,3,5,41.0,111,1,1,1,1,0,1,1,0,8037,-66.0,10.5
17:54:21.873 -> 0.0000000,0.0000000,-17.000,241.12,-0.02,0.00,0.00,0.0,0.0,0.0,-58.8,141.8,-512.0,0.01312,0.01099,0.48579,0.87390,30.25,984.6,31.31,90,7,70.0,111,1,1,1,1,0,1,1,0,33377,-67.0,13.0
17:54:53.845 -> 0.0000000,0.0000000,-17.000,241.40,-0.01,-0.03,0.00,0.0,0.0,0.0,-57.3,139.0,-512.0,0.01679,-0.00006,-0.18921,0.98181,29.51,984.6,31.34,91,7,70.0,111,1,1,1,1,0,1,1,0,13201,-67.0,12.8
17:55:07.943 -> 0.0000000,0.0000000,-17.000,246.97,0.00,-0.03,-0.02,0.0,0.0,0.0,-257.6,86.8,317.4,-0.01160,0.00049,-0.71648,0.69750,29.86,983.9,35.93,4,5,41.0,111,1,1,1,1,0,1,1,0,12829,-67.0,13.3
17:55:28.820 -> 0.0000000,0.0000000,-17.000,241.72,0.02,0.02,0.00,0.0,0.0,0.0,-58.4,141.0,-512.0,0.01679,-0.00006,-0.18921,0.98181,28.88,984.6,32.22,92,7,70.0,111,1,1,1,1,0,1,1,0,50257,-67.0,13.5
17:56:00.815 -> 0.0000000,0.0000000,-17.000,241.84,0.00,0.00,0.00,0.0,0.0,0.0,-57.7,140.9,-512.0,0.01715,0.00067,-0.18683,0.98224,28.70,984.5,32.56,93,7,70.0,111,1,1,1,1,0,1,1,0,20279,-67.0,12.8
17:56:09.946 -> 0.0000000,0.0000000,-17.000,246.79,0.00,0.01,-0.01,0.0,0.0,0.0,-258.7,87.9,318.7,-0.01166,-0.00006,-0.69640,0.71752,29.48,984.0,36.53,5,5,41.0,111,1,1,1,1,0,1,1,0,63019,-67.0,13.5
17:56:32.817 -> 0.0000000,0.0000000,-17.000,241.97,-0.01,0.00,0.00,-0.1,0.0,0.0,-58.9,140.9,-512.0,0.01715,0.00067,-0.18683,0.98224,28.56,984.5,32.72,94,7,70.0,111,1,1,1,1,0,1,1,0,59326,-66.0,13.0
17:57:01.880 -> 0.0000000,0.0000000,-17.000,232.10,0.00,0.00,0.00,0.0,0.0,0.0,-512.0,55.1,512.0,0.00012,-0.01685,0.94067,0.33888,47.74,985.7,21.80,153,2,18.5,111,1,1,1,1,0,1,1,0,51562,-66.0,12.8
17:57:04.803 -> 0.0000000,0.0000000,-17.000,241.60,0.00,0.00,0.01,0.0,0.0,0.0,-58.0,138.9,-512.0,0.01709,0.00043,-0.19208,0.98126,28.46,984.6,32.93,95,7,69.5,111,1,1,1,1,0,1,1,0,65048,-67.0,13.3
17:57:11.950 -> 0.0000000,0.0000000,-17.000,246.67,0.00,0.00,-0.01,0.0,0.0,0.0,-258.3,86.8,317.9,-0.01135,-0.00018,-0.69878,0.71526,29.54,984.0,36.34,6,5,40.5,111,1,1,1,1,0,1,1,0,57216,-67.0,13.3
17:57:36.809 -> 0.0000000,0.0000000,-17.000,241.98,-0.01,0.01,-0.01,0.0,0.0,0.0,-56.9,140.6,-512.0,0.01666,0.00031,-0.19001,0.98163,28.30,984.5,33.14,96,7,69.5,111,1,1,1,1,0,1,1,0,15478,-68.0,12.8
17:58:08.815 -> 0.0000000,0.0000000,-17.000,242.17,-0.01,0.00,0.00,0.1,0.0,0.0,-56.8,139.9,-512.0,0.01703,0.00043,-0.18812,0.98199,28.26,984.5,33.21,97,7,69.5,111,1,1,1,1,0,1,1,0,13311,-68.0,13.0
17:58:13.964 -> 0.0000000,0.0000000,-17.000,246.97,0.00,0.02,-0.02,0.0,0.1,0.0,-258.6,86.4,318.3,-0.01154,0.00024,-0.69195,0.72179,29.34,983.9,36.66,7,5,40.5,111,1,1,1,1,0,1,1,0,48949,-70.0,13.0
17:58:40.861 -> 0.0000000,0.0000000,-17.000,242.26,0.00,0.00,0.00,0.0,0.0,0.0,-58.4,139.5,-512.0,0.01703,0.00055,-0.19739,0.98016,28.40,984.5,33.08,98,7,69.5,111,1,1,1,1,0,1,1,0,47889,-66.0,11.8
17:59:12.791 -> 0.0000000,0.0000000,-17.000,241.80,-0.01,0.00,0.01,0.0,0.0,0.0,-56.9,140.6,-512.0,0.01703,0.00043,-0.18622,0.98236,28.32,984.5,33.21,99,7,69.5,111,1,1,1,1,0,1,1,0,8728,-66.0,12.8
17:59:15.928 -> 0.0000000,0.0000000,-17.000,246.87,0.00,0.00,0.00,0.3,0.1,0.1,-258.9,88.3,315.7,-0.01166,0.00018,-0.69201,0.72179,29.25,983.9,36.76,8,5,40.0,111,1,1,1,1,0,1,1,0,26041,-68.0,13.8
17:59:44.808 -> 0.0000000,0.0000000,-17.000,242.02,0.02,0.00,0.01,0.0,0.0,0.0,-57.7,139.5,-512.0,0.01703,0.00012,-0.19337,0.98096,28.15,984.5,33.47,100,7,69.5,111,1,1,1,1,0,1,1,0,41187,-66.0,12.0
18:00:03.963 -> 0.0000000,0.0000000,-17.000,231.98,0.00,0.01,0.00,0.0,-0.1,0.2,-512.0,79.4,512.0,0.00208,-0.01807,0.94391,0.32966,49.09,985.7,22.34,154,2,18.0,111,1,1,1,1,0,1,1,0,13786,-58.0,12.3
18:00:16.786 -> 0.0000000,0.0000000,-17.000,242.47,-0.01,0.01,0.00,0.0,0.0,0.0,-57.9,140.6,-512.0,0.01672,0.00000,-0.18915,0.98181,28.29,984.5,33.30,101,7,69.5,111,1,1,1,1,0,1,1,0,26652,-65.0,11.8
18:00:17.977 -> 0.0000000,0.0000000,-17.000,246.99,0.01,0.01,0.04,0.0,0.0,0.0,-258.3,88.3,317.3,-0.01154,0.00012,-0.70037,0.71368,29.35,983.9,36.53,9,5,40.0,111,1,1,1,1,0,1,1,0,15320,-67.0,13.3
18:00:48.800 -> 0.0000000,0.0000000,-17.000,242.57,-0.02,0.00,0.00,0.1,0.0,0.0,-57.4,138.9,-512.0,0.01715,0.00031,-0.18366,0.98285,28.29,984.5,33.22,102,7,69.5,111,1,1,1,1,0,1,1,0,26831,-66.0,12.0
18:01:20.037 -> LoRa PHY CRC error: corrupted packet discarded.
18:01:52.797 -> 0.0000000,0.0000000,-17.000,241.77,-0.02,0.00,0.00,0.0,0.1,0.0,-58.1,139.9,-512.0,0.01691,-0.00024,-0.18806,0.98199,28.23,984.5,33.37,104,7,69.5,111,1,1,1,1,0,1,1,0,30529,-65.0,10.3
18:02:22.006 -> 0.0000000,0.0000000,-17.000,247.45,0.00,-0.03,0.00,0.2,-0.1,0.0,-258.6,86.8,317.2,-0.01147,0.00085,-0.69823,0.71575,29.29,983.9,36.55,11,5,39.5,111,1,1,1,1,0,1,1,0,20250,-69.0,12.8
18:02:24.801 -> 0.0000000,0.0000000,-17.000,242.00,-0.02,0.01,0.00,0.0,0.0,0.0,-57.2,141.3,-512.0,0.01685,-0.00018,-0.19544,0.98059,28.16,984.5,33.52,105,7,69.0,111,1,1,1,1,0,1,1,0,44509,-67.0,12.8
18:02:56.823 -> 0.0000000,0.0000000,-17.000,242.23,-0.02,0.00,0.01,0.0,0.0,0.0,-58.4,139.9,-512.0,0.01709,0.00006,-0.19709,0.98022,28.03,984.5,33.69,106,7,69.0,111,1,1,1,1,0,1,1,0,46477,-67.0,13.3
18:03:24.026 -> 0.0000000,0.0000000,-17.000,247.03,-0.02,0.02,-0.01,0.0,0.0,0.0,-258.9,87.2,317.1,-0.01117,0.00110,-0.70360,0.71044,29.33,983.9,36.53,12,5,39.5,111,1,1,1,1,0,1,1,0,25854,-69.0,13.0
18:03:32.007 -> 0.0000000,0.0000000,-17.000,242.23,-0.02,0.00,0.00,0.0,-0.1,0.1,-58.8,139.5,-512.0,0.01709,0.00006,-0.19709,0.98022,28.03,984.5,33.69,107,7,69.0,111,1,1,1,1,0,1,1,0,58142,-68.0,12.8
18:04:04.021 -> 0.0000000,0.0000000,-17.000,242.07,-0.01,0.02,-0.01,0.0,0.0,0.0,-56.9,140.3,-512.0,0.01703,0.00018,-0.18561,0.98248,28.03,984.5,33.79,108,7,69.0,111,1,1,1,1,0,1,1,0,61696,-67.0,12.8
18:04:26.013 -> 0.0000000,0.0000000,-17.000,246.95,0.04,-0.04,-0.01,0.0,0.0,0.0,-257.9,88.6,319.1,-0.01050,0.00116,-0.69793,0.71606,28.86,983.9,37.24,13,5,39.5,111,1,1,1,1,0,1,1,0,18991,-69.0,12.8
18:04:36.018 -> 0.0000000,0.0000000,-17.000,242.05,0.02,0.00,0.00,0.0,0.0,0.0,-57.4,140.2,-512.0,0.01703,0.00000,-0.19483,0.98071,28.01,984.5,33.74,109,7,69.0,111,1,1,1,1,0,1,1,0,4310,-67.0,13.5
18:04:54.008 -> 0.0000000,0.0000000,-17.000,246.87,-0.02,0.00,0.03,-0.2,0.1,0.0,-258.4,87.1,318.3,-0.01056,-0.00140,-0.54497,0.83837,28.57,983.9,37.59,0,5,27.5,111,1,1,1,1,0,1,1,0,7656,-69.0,12.8
18:05:08.005 -> 0.0000000,0.0000000,-17.000,241.72,-0.02,0.00,-0.04,0.0,0.0,0.0,-58.1,139.8,-512.0,0.01697,0.00018,-0.18397,0.98279,27.85,984.6,34.00,110,7,69.0,111,1,1,1,1,0,1,1,0,29445,-67.0,13.3
18:05:42.832 -> 0.0000000,0.0000000,-17.000,242.01,0.02,0.01,0.01,0.0,-0.1,0.0,-57.6,141.2,-512.0,0.01697,0.00018,-0.18397,0.98279,27.79,984.5,34.11,111,7,68.5,111,1,1,1,1,0,1,1,0,63306,-67.0,13.0
18:06:14.813 -> 0.0000000,0.0000000,-17.000,242.24,-0.01,0.01,0.00,0.0,0.0,0.0,-57.6,139.4,-512.0,0.01685,0.00043,-0.18433,0.98273,27.71,984.5,34.30,112,7,68.5,111,1,1,1,1,0,1,1,0,37894,-67.0,13.5
18:06:46.792 -> 0.0000000,0.0000000,-17.000,241.92,0.01,0.01,0.00,0.0,0.0,0.0,-58.8,140.8,-512.0,0.01654,-0.00079,-0.19752,0.98016,27.63,984.5,34.38,113,7,68.5,111,1,1,1,1,0,1,1,0,42663,-67.0,13.0
18:06:56.018 -> 0.0000000,0.0000000,-17.000,246.91,0.03,0.00,-0.01,0.0,0.0,0.0,-258.6,87.1,317.8,-0.01050,-0.00134,-0.54472,0.83856,27.85,983.9,38.81,1,5,27.5,111,1,1,1,1,0,1,1,0,14657,-68.0,12.8
18:07:18.819 -> 0.0000000,0.0000000,-17.000,242.17,0.02,0.00,0.01,0.1,0.0,0.0,-57.6,139.4,-512.0,0.01697,0.00000,-0.19843,0.97998,27.49,984.5,34.73,114,7,68.5,111,1,1,1,1,0,1,1,0,42778,-67.0,13.3
18:07:50.807 -> 0.0000000,0.0000000,-17.000,241.89,0.03,0.00,0.00,0.0,0.0,0.0,-57.7,139.4,-512.0,0.01703,0.00006,-0.19062,0.98151,27.45,984.5,34.77,115,7,68.5,111,1,1,1,1,0,1,1,0,56029,-68.0,13.5
18:08:22.817 -> 0.0000000,0.0000000,-17.000,242.16,0.02,0.00,0.01,0.0,0.0,0.0,-59.2,139.8,-512.0,0.01685,-0.00049,-0.19343,0.98096,27.26,984.5,35.11,116,7,68.0,111,1,1,1,1,0,1,1,0,31020,-66.0,13.3
18:08:54.808 -> 0.0000000,0.0000000,-17.000,242.11,-0.02,0.01,-0.01,0.1,0.0,0.0,-58.1,140.1,-512.0,0.01672,-0.00079,-0.18738,0.98212,27.17,984.5,35.20,117,7,68.0,111,1,1,1,1,0,1,1,0,34354,-67.0,13.0
18:08:58.033 -> 0.0000000,0.0000000,-17.000,246.50,-0.02,0.00,-0.02,0.0,0.0,0.0,-258.3,88.1,318.8,-0.01056,-0.00140,-0.54509,0.83831,27.19,984.0,39.94,2,5,27.5,111,1,1,1,1,0,1,1,0,6542,-70.0,12.8
18:09:26.797 -> 0.0000000,0.0000000,-17.000,242.07,-0.02,0.00,0.00,0.2,0.1,0.0,-58.5,139.4,-512.0,0.01709,-0.00018,-0.18677,0.98224,27.07,984.5,35.46,118,7,68.0,111,1,1,1,1,0,1,1,0,53360,-67.0,13.0
18:10:00.025 -> 0.0000000,0.0000000,-17.000,241.88,-0.02,0.00,-0.03,0.0,0.0,0.0,-58.1,139.8,-512.0,0.01654,-0.00073,-0.18567,0.98248,27.02,984.5,35.59,119,7,68.0,111,1,1,1,1,0,1,1,0,46575,-68.0,13.3
18:10:32.044 -> 0.0000000,0.0000000,-17.000,241.95,0.02,-0.04,0.01,0.1,0.1,0.0,-58.1,138.7,-512.0,0.01685,-0.00037,-0.19837,0.97998,26.99,984.5,35.61,120,7,67.5,111,1,1,1,1,0,1,1,0,62747,-67.0,13.3
18:11:00.022 -> 0.0000000,0.0000000,-17.000,246.31,-0.02,0.00,-0.02,0.0,-0.1,-0.1,-258.6,89.3,317.7,-0.00299,-0.00989,0.53630,0.84393,27.18,984.0,40.07,3,5,27.0,111,1,1,1,1,0,1,1,0,52888,-69.0,13.3
18:11:04.028 -> 0.0000000,0.0000000,-17.000,241.96,0.01,0.00,0.01,0.1,0.0,0.1,-58.1,142.8,-512.0,0.01685,-0.00049,-0.19837,0.97998,26.89,984.5,35.80,121,7,67.5,111,1,1,1,1,0,1,1,0,43000,-67.0,12.5
18:11:36.025 -> 0.0000000,0.0000000,-17.000,242.18,0.02,0.00,0.00,0.0,0.0,0.0,-58.1,140.0,-512.0,0.01691,-0.00018,-0.18622,0.98236,26.90,984.5,35.82,122,7,67.5,111,1,1,1,1,0,1,1,0,9984,-68.0,12.8
18:12:08.798 -> 0.0000000,0.0000000,-17.000,241.81,0.02,0.01,0.01,-0.1,0.0,-0.1,-57.8,140.4,-512.0,0.01691,-0.00024,-0.18622,0.98236,26.88,984.5,35.88,123,7,67.5,111,1,1,1,1,0,1,1,0,28335,-67.0,14.0
18:12:40.038 -> 0.0000000,0.0000000,-17.000,241.71,0.02,0.00,0.00,0.1,0.0,0.0,-58.8,142.1,-512.0,0.01703,-0.00085,-0.19587,0.98047,26.84,984.6,35.94,124,7,67.5,111,1,1,1,1,0,1,1,0,4823,-67.0,12.8
18:13:02.024 -> 0.0000000,0.0000000,-17.000,246.41,0.02,0.00,0.02,0.0,0.0,0.0,-258.1,87.7,319.0,-0.00305,-0.01007,0.54167,0.84051,26.78,984.0,40.94,4,5,27.0,111,1,1,1,1,0,1,1,0,60463,-69.0,11.8
18:13:14.038 -> 0.0000000,0.0000000,-17.000,242.22,-0.03,0.00,0.00,0.0,0.0,0.0,-57.8,140.4,-512.0,0.01685,-0.00085,-0.19587,0.98047,26.76,984.5,36.08,125,7,67.0,111,1,1,1,1,0,1,1,0,16509,-67.0,13.3
18:13:46.002 -> 0.0000000,0.0000000,-17.000,241.40,0.02,0.00,0.01,0.0,0.0,0.0,-58.6,139.6,-512.0,0.01697,-0.00055,-0.19703,0.98022,26.72,984.6,36.25,126,7,67.0,111,1,1,1,1,0,1,1,0,63837,-67.0,13.0
18:14:18.811 -> 0.0000000,0.0000000,-17.000,241.35,0.02,0.01,0.00,0.0,0.0,0.0,-58.1,140.1,-512.0,0.01691,-0.00055,-0.19703,0.98022,26.69,984.6,36.23,127,7,67.0,111,1,1,1,1,0,1,1,0,59630,-67.0,13.0
18:14:50.818 -> 0.0000000,0.0000000,-17.000,241.57,0.01,0.00,0.01,0.0,0.0,0.0,-57.7,141.4,-512.0,0.01672,-0.00098,-0.19623,0.98041,26.63,984.6,36.44,128,7,66.5,111,1,1,1,1,0,1,1,0,26174,-67.0,13.5
18:15:04.022 -> 0.0000000,0.0000000,-17.000,246.08,-0.01,0.00,0.00,0.2,-0.1,0.0,-259.2,87.4,318.5,-0.00299,-0.00977,0.54131,0.84075,26.70,984.0,41.01,5,5,26.5,111,1,1,1,1,0,1,1,0,18555,-69.0,12.3
18:15:22.822 -> 0.0000000,0.0000000,-17.000,241.25,0.01,0.00,0.01,0.0,0.0,0.0,-58.5,141.8,-512.0,0.01679,-0.00098,-0.19623,0.98041,26.67,984.6,36.31,129,7,66.5,111,1,1,1,1,0,1,1,0,28398,-67.0,13.0
18:15:54.809 -> 0.0000000,0.0000000,-17.000,241.50,0.02,0.00,0.02,0.0,0.0,0.0,-58.4,143.5,-512.0,0.01685,-0.00049,-0.19092,0.98144,26.62,984.6,36.37,130,7,66.5,111,1,1,1,1,0,1,1,0,21906,-68.0,12.8
18:16:26.811 -> 0.0000000,0.0000000,-17.000,241.27,0.02,0.00,0.01,0.0,0.1,0.0,-56.9,140.7,-512.0,0.01697,-0.00049,-0.18744,0.98212,26.60,984.6,36.38,131,7,66.5,111,1,1,1,1,0,1,1,0,17810,-67.0,13.3
18:16:58.818 -> 0.0000000,0.0000000,-17.000,241.32,0.01,0.00,-0.03,0.1,0.0,0.1,-57.2,139.7,-512.0,0.01679,-0.00085,-0.18793,0.98206,26.53,984.6,36.48,132,7,66.0,111,1,1,1,1,0,1,1,0,54770,-68.0,13.3
