19:22:00.244 -> Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
19:42:56.156 -> 0.0000000,0.0000000,-17.000,258.68,0.00,0.01,0.00,0.0,0.0,0.0,5.2,-42.9,-88.9,-0.02026,-0.00983,0.99890,0.04041,27.47,982.6,39.05,118,5,21.0,111,1,1,1,1,0,1,1,0,59787,-63.0,13.5
19:43:06.175 -> 0.0000000,0.0000000,-17.000,258.59,-0.01,-0.02,0.01,0.2,0.0,0.0,5.6,-43.3,-89.1,-0.02014,-0.00995,0.99890,0.04163,27.48,982.6,39.08,119,5,21.0,111,1,1,1,1,0,1,1,0,19004,-65.0,10.8
19:43:19.192 -> 0.0000000,0.0000000,-17.000,258.56,0.00,-0.03,0.00,0.2,0.0,0.1,5.6,-42.9,-88.4,-0.02014,-0.00995,0.99890,0.04163,27.49,982.6,39.07,120,5,20.5,111,1,1,1,1,0,1,1,0,20758,-65.0,13.3
19:43:29.209 -> 0.0000000,0.0000000,-17.000,258.59,0.00,0.01,0.03,0.0,0.0,0.0,6.3,-42.5,-88.4,-0.02020,-0.00989,0.99927,0.03046,27.49,982.6,39.03,121,5,20.5,111,1,1,1,1,0,1,1,0,62465,-65.0,13.0
19:43:39.230 -> 0.0000000,0.0000000,-17.000,258.66,0.00,0.01,0.01,0.0,0.0,0.0,5.2,-42.5,-87.9,-0.02039,-0.00989,0.99854,0.04907,27.47,982.6,39.10,122,5,20.5,111,1,1,1,1,0,1,1,0,36009,-63.0,13.3
19:43:49.246 -> 0.0000000,0.0000000,-17.000,258.62,0.00,0.00,-0.02,0.3,0.0,0.0,5.6,-41.4,-88.4,-0.02008,-0.01001,0.99939,0.02747,27.46,982.6,39.13,123,5,20.5,111,1,1,1,1,0,1,1,0,43326,-66.0,10.3
19:43:59.264 -> 0.0000000,0.0000000,-17.000,258.46,0.00,0.00,0.01,0.1,-0.1,0.1,6.3,-43.3,-88.8,-0.02014,-0.00977,0.99927,0.03113,27.46,982.6,39.15,124,5,20.5,111,1,1,1,1,0,1,1,0,51046,-63.0,13.3
19:44:12.280 -> 0.0000000,0.0000000,-17.000,258.76,0.00,0.00,-0.03,0.0,0.0,0.0,5.6,-43.3,-89.6,-0.02014,-0.00977,0.99927,0.03113,27.45,982.6,39.18,125,5,20.5,111,1,1,1,1,0,1,1,0,51493,-64.0,13.0
19:44:23.300 -> 0.0000000,0.0000000,-17.000,258.83,0.00,-0.02,-0.03,0.0,0.0,0.0,5.2,-44.8,-88.8,-0.02002,-0.01001,0.99890,0.04053,27.46,982.5,39.17,126,5,20.0,111,1,1,1,1,0,1,1,0,43167,-64.0,13.5
19:44:36.320 -> 0.0000000,0.0000000,-17.000,258.72,-0.01,0.02,-0.02,0.0,0.0,0.0,5.6,-42.9,-87.9,-0.02026,-0.01007,0.99915,0.03479,27.49,982.6,39.13,127,5,20.0,111,1,1,1,1,0,1,1,0,25596,-65.0,13.3
19:44:46.339 -> 0.0000000,0.0000000,-17.000,258.85,-0.01,0.00,0.02,0.1,0.0,0.0,5.2,-42.5,-89.6,-0.02008,-0.01001,0.99921,0.03247,27.47,982.5,39.11,128,5,20.0,111,1,1,1,1,0,1,1,0,3925,-62.0,13.5
19:44:56.356 -> 0.0000000,0.0000000,-17.000,259.21,0.04,-0.02,0.01,0.0,0.0,0.0,5.9,-41.0,-88.4,-0.01996,-0.00989,0.99921,0.03259,27.47,982.5,39.34,129,5,20.0,111,1,1,1,1,0,1,1,0,32677,-61.0,13.8
19:45:06.371 -> 0.0000000,0.0000000,-17.000,259.00,0.00,0.01,0.00,0.0,0.0,0.0,5.9,-45.1,-87.6,-0.02014,-0.00995,0.99890,0.04077,27.47,982.5,39.19,130,5,20.0,111,1,1,1,1,0,1,1,0,37376,-63.0,13.3
19:45:19.392 -> 0.0000000,0.0000000,-17.000,259.09,0.00,0.02,0.00,0.0,0.0,0.0,5.6,-42.9,-89.3,-0.02014,-0.00995,0.99890,0.04077,27.48,982.5,39.11,131,5,20.0,111,1,1,1,1,0,1,1,0,34229,-62.0,13.8
19:45:30.415 -> 0.0000000,0.0000000,-17.000,259.01,0.00,0.01,0.01,0.0,0.0,0.0,5.2,-42.1,-88.4,-0.02039,-0.00983,0.99854,0.04865,27.48,982.5,39.11,132,5,20.0,111,1,1,1,1,0,1,1,0,12837,-62.0,13.8
19:45:40.434 -> 0.0000000,0.0000000,-17.000,259.03,-0.01,0.02,0.01,0.0,0.0,0.0,5.6,-41.4,-87.6,-0.01971,-0.01038,0.99969,0.01099,27.49,982.5,39.05,133,5,19.5,111,1,1,1,1,0,1,1,0,59006,-61.0,12.3
19:45:50.451 -> 0.0000000,0.0000000,-17.000,258.97,0.00,0.01,0.01,-0.2,0.0,0.0,6.7,-42.1,-90.0,-0.01984,-0.00964,0.99878,0.04352,27.47,982.5,39.09,134,5,19.5,111,1,1,1,1,0,1,1,0,6347,-64.0,11.8
19:46:00.468 -> 0.0000000,0.0000000,-17.000,258.97,0.00,-0.03,0.00,0.0,0.0,0.0,4.8,-42.5,-88.4,-0.02002,-0.00964,0.99854,0.04895,27.48,982.5,39.09,135,5,19.5,111,1,1,1,1,0,1,1,0,11459,-64.0,13.0
19:46:13.486 -> 0.0000000,0.0000000,-17.000,259.19,-0.01,-0.02,0.01,0.1,-0.1,-0.2,5.6,-43.3,-88.4,-0.02002,-0.00964,0.99854,0.04895,27.48,982.5,39.04,136,5,19.5,111,1,1,1,1,0,1,1,0,4138,-62.0,13.5
19:46:23.506 -> 0.0000000,0.0000000,-17.000,259.03,0.00,0.01,0.01,0.0,0.0,0.0,5.9,-43.3,-87.2,-0.01990,-0.01007,0.99915,0.03510,27.51,982.5,39.06,137,5,19.5,111,1,1,1,1,0,1,1,0,13350,-61.0,13.5
19:46:33.526 -> 0.0000000,0.0000000,-17.000,259.00,-0.01,0.01,0.00,0.0,0.0,0.0,4.8,-42.5,-88.8,-0.02014,-0.01019,0.99927,0.03186,27.51,982.5,39.04,138,5,19.5,111,1,1,1,1,0,1,1,0,45472,-64.0,13.5
19:46:43.548 -> 0.0000000,0.0000000,-17.000,259.15,-0.01,-0.02,0.01,-0.1,-0.1,0.1,5.2,-44.4,-88.8,-0.02002,-0.01007,0.99927,0.03186,27.51,982.5,39.03,139,5,19.5,111,1,1,1,1,0,1,1,0,11656,-64.0,12.8
19:46:56.590 -> 0.0000000,0.0000000,-17.000,259.47,-0.01,0.01,0.01,0.0,0.0,0.0,5.9,-41.4,-89.2,-0.02002,-0.01007,0.99927,0.03186,27.51,982.5,39.03,140,5,19.5,111,1,1,1,1,0,1,1,0,10296,-63.0,13.0
19:47:06.591 -> 0.0000000,0.0000000,-17.000,259.21,0.03,0.01,-0.02,0.0,0.0,0.0,4.8,-42.1,-90.0,-0.02014,-0.00983,0.99860,0.04865,27.50,982.5,39.02,141,5,19.0,111,1,1,1,1,0,1,1,0,22800,-63.0,13.3
19:47:16.606 -> 0.0000000,0.0000000,-17.000,259.25,0.00,-0.03,-0.02,0.1,0.0,0.0,6.3,-41.8,-87.6,-0.02026,-0.00946,0.99860,0.04785,27.49,982.5,39.04,142,5,19.0,111,1,1,1,1,0,1,1,0,124,-62.0,13.8
19:47:26.629 -> 0.0000000,0.0000000,-17.000,259.50,0.00,-0.03,-0.03,0.0,0.0,0.0,5.9,-42.1,-87.5,-0.01996,-0.01032,0.99957,0.01831,27.49,982.5,39.00,143,5,19.0,111,1,1,1,1,0,1,1,0,50913,-65.0,10.3
19:47:36.648 -> 0.0000000,0.0000000,-17.000,259.48,0.03,0.02,0.00,0.0,0.0,0.0,4.8,-41.8,-88.4,-0.01990,-0.00995,0.99933,0.02979,27.49,982.5,39.02,144,5,19.0,111,1,1,1,1,0,1,1,0,21860,-64.0,13.3
19:47:49.670 -> 0.0000000,0.0000000,-17.000,259.14,0.00,0.01,-0.02,0.2,0.0,0.1,6.3,-41.4,-89.2,-0.01990,-0.01001,0.99933,0.02979,27.47,982.5,39.06,145,5,19.0,111,1,1,1,1,0,1,1,0,39959,-65.0,10.8
19:48:01.691 -> 0.0000000,0.0000000,-17.000,259.00,0.00,0.01,0.00,0.0,0.0,0.0,4.8,-43.3,-89.6,-0.02033,-0.00922,0.99805,0.05841,27.48,982.5,39.05,146,5,19.0,111,1,1,1,1,0,1,1,0,55832,-64.0,13.3
19:48:11.710 -> 0.0000000,0.0000000,-17.000,259.08,0.00,0.01,0.00,0.0,0.0,0.0,4.8,-41.8,-88.4,-0.02002,-0.00983,0.99884,0.04254,27.49,982.5,39.04,147,5,19.0,111,1,1,1,1,0,1,1,0,32026,-62.0,14.0
19:48:21.729 -> 0.0000000,0.0000000,-17.000,258.93,0.00,0.00,-0.02,0.0,0.0,0.0,5.6,-43.6,-88.4,-0.02014,-0.00989,0.99939,0.02777,27.50,982.5,39.02,148,5,18.5,111,1,1,1,1,0,1,1,0,11978,-62.0,13.5
19:48:31.748 -> 0.0000000,0.0000000,-17.000,258.85,0.00,0.01,0.00,0.0,0.0,0.0,5.9,-41.8,-87.9,-0.02020,-0.00995,0.99921,0.03320,27.47,982.5,39.05,149,5,18.5,111,1,1,1,1,0,1,1,0,24560,-63.0,13.5
19:48:44.768 -> 0.0000000,0.0000000,-17.000,258.90,0.02,-0.01,-0.02,0.2,0.0,-0.1,4.4,-44.0,-88.4,-0.02020,-0.00995,0.99921,0.03320,27.50,982.5,39.07,150,5,18.5,111,1,1,1,1,0,1,1,0,33765,-63.0,13.3
19:48:57.786 -> 0.0000000,0.0000000,-17.000,258.82,0.01,-0.02,-0.03,0.0,0.0,0.0,5.6,-44.0,-88.8,-0.02020,-0.00995,0.99921,0.03320,27.51,982.5,39.03,151,5,18.5,111,1,1,1,1,0,1,1,0,4813,-63.0,13.0
19:49:07.810 -> 0.0000000,0.0000000,-17.000,258.63,-0.02,0.00,0.01,0.0,0.0,0.0,5.2,-43.3,-89.3,-0.02033,-0.00970,0.99860,0.04828,27.52,982.6,38.97,152,5,18.5,111,1,1,1,1,0,1,1,0,23307,-62.0,13.5
19:49:17.829 -> 0.0000000,0.0000000,-17.000,258.62,0.00,0.01,0.01,0.2,0.1,0.0,5.9,-41.0,-87.6,-0.02020,-0.01019,0.99945,0.02411,27.52,982.6,38.96,153,5,18.5,111,1,1,1,1,0,1,1,0,42671,-61.0,13.5
19:49:30.848 -> 0.0000000,0.0000000,-17.000,258.97,0.00,0.02,0.01,0.0,0.0,0.0,5.6,-42.9,-89.2,-0.02020,-0.01019,0.99945,0.02411,27.51,982.5,38.97,154,5,18.5,111,1,1,1,1,0,1,1,0,47630,-62.0,13.8
19:49:40.867 -> 0.0000000,0.0000000,-17.000,258.48,-0.01,-0.04,0.00,0.0,0.0,0.0,5.9,-41.0,-89.2,-0.02020,-0.01007,0.99908,0.03711,27.53,982.6,38.97,155,5,18.0,111,1,1,1,1,0,1,1,0,42336,-62.0,13.3
19:49:51.889 -> 0.0000000,0.0000000,-17.000,258.61,0.00,0.01,-0.01,0.0,0.1,0.0,5.6,-43.6,-89.6,-0.02026,-0.01007,0.99902,0.03821,27.53,982.6,38.97,156,5,18.0,111,1,1,1,1,0,1,1,0,36843,-62.0,13.5
19:50:01.911 -> 0.0000000,0.0000000,-17.000,258.48,0.00,0.01,-0.02,0.0,0.0,0.0,4.8,-43.3,-87.6,-0.02033,-0.00946,0.99841,0.05225,27.53,982.6,38.96,157,5,18.0,111,1,1,1,1,0,1,1,0,36505,-63.0,13.3
19:50:11.931 -> 0.0000000,0.0000000,-17.000,258.32,0.00,0.01,0.00,0.0,0.0,0.0,5.6,-42.1,-89.6,-0.02008,-0.00989,0.99921,0.03284,27.53,982.6,38.95,158,5,18.0,111,1,1,1,1,0,1,1,0,51564,-62.0,13.5
19:50:21.951 -> 0.0000000,0.0000000,-17.000,258.26,0.00,0.01,0.00,0.0,0.0,0.0,4.8,-41.4,-88.8,-0.02008,-0.00995,0.99927,0.03143,27.52,982.6,38.94,159,5,18.0,111,1,1,1,1,0,1,1,0,34016,-63.0,13.3
19:50:34.972 -> 0.0000000,0.0000000,-17.000,258.41,0.00,-0.02,-0.02,0.0,0.0,0.0,7.1,-42.1,-89.2,-0.02008,-0.00995,0.99927,0.03143,27.50,982.6,38.98,160,5,18.0,111,1,1,1,1,0,1,1,0,7465,-62.0,13.5
19:50:45.995 -> 0.0000000,0.0000000,-17.000,258.37,-0.01,-0.03,0.02,0.1,0.0,0.0,4.8,-42.5,-90.0,-0.02033,-0.01007,0.99884,0.04248,27.52,982.6,39.00,161,5,18.0,111,1,1,1,1,0,1,1,0,57028,-62.0,13.5
19:50:56.017 -> 0.0000000,0.0000000,-17.000,258.25,0.00,-0.03,0.01,0.0,0.0,0.0,4.8,-41.8,-88.8,-0.02039,-0.00995,0.99902,0.03729,27.50,982.6,39.00,162,5,17.5,111,1,1,1,1,0,1,1,0,41250,-64.0,13.3
19:51:06.038 -> 0.0000000,0.0000000,-17.000,258.30,0.00,0.00,0.01,0.0,0.0,0.0,4.8,-42.9,-88.8,-0.02014,-0.01019,0.99945,0.02417,27.52,982.6,39.00,163,5,17.5,111,1,1,1,1,0,1,1,0,44571,-62.0,13.3
19:51:16.054 -> 0.0000000,0.0000000,-17.000,258.46,0.00,-0.02,0.01,0.0,0.0,0.0,4.8,-42.5,-88.3,-0.02008,-0.01007,0.99945,0.02411,27.47,982.6,39.00,164,5,17.5,111,1,1,1,1,0,1,1,0,12626,-61.0,13.5
19:51:29.073 -> 0.0000000,0.0000000,-17.000,258.34,0.01,-0.03,0.01,0.2,0.1,0.1,5.2,-44.0,-88.8,-0.02008,-0.01007,0.99945,0.02411,27.51,982.6,39.02,165,5,17.0,111,1,1,1,1,0,1,1,0,61852,-61.0,13.5
19:51:40.093 -> 0.0000000,0.0000000,-17.000,258.36,0.04,0.02,0.01,0.0,0.0,0.0,4.8,-43.3,-90.4,-0.02020,-0.00983,0.99884,0.04285,27.51,982.6,39.00,166,5,17.0,111,1,1,1,1,0,1,1,0,17550,-62.0,13.5
19:51:50.111 -> 0.0000000,0.0000000,-17.000,258.10,0.00,0.00,-0.02,0.0,0.0,0.0,5.6,-42.5,-87.6,-0.02020,-0.00983,0.99908,0.03656,27.48,982.6,39.01,167,5,17.0,111,1,1,1,1,0,1,1,0,61323,-62.0,13.3
19:52:00.128 -> 0.0000000,0.0000000,-17.000,257.88,0.00,-0.03,0.01,0.0,0.0,0.0,5.6,-43.6,-88.4,-0.02008,-0.01007,0.99957,0.01923,27.48,982.7,39.02,168,5,17.0,111,1,1,1,1,0,1,1,0,20598,-60.0,9.5
19:52:10.144 -> 0.0000000,0.0000000,-17.000,258.26,0.00,0.01,0.01,0.0,0.0,0.0,5.2,-42.1,-89.6,-0.02033,-0.00958,0.99890,0.04077,27.46,982.6,39.06,169,5,17.0,111,1,1,1,1,0,1,1,0,42884,-60.0,10.0
19:52:20.164 -> 0.0000000,0.0000000,-17.000,257.97,0.01,-0.02,0.01,0.0,0.0,0.0,5.2,-41.4,-89.3,-0.02051,-0.00946,0.99835,0.05225,27.48,982.6,39.04,170,5,17.0,111,1,1,1,1,0,1,1,0,4067,-60.0,10.3
19:52:33.188 -> 0.0000000,0.0000000,-17.000,258.05,-0.01,0.01,0.01,0.0,0.0,0.0,5.2,-42.1,-88.8,-0.01996,-0.00989,0.99921,0.03241,27.49,982.6,39.04,171,5,17.0,111,1,1,1,1,0,1,1,0,5607,-61.0,10.8
19:52:43.205 -> 0.0000000,0.0000000,-17.000,257.66,0.04,-0.03,0.00,0.0,0.0,0.0,5.2,-42.5,-88.0,-0.02020,-0.01001,0.99933,0.02820,27.51,982.7,39.00,172,5,16.5,111,1,1,1,1,0,1,1,0,8120,-61.0,10.3
19:52:53.223 -> 0.0000000,0.0000000,-17.000,257.68,0.00,0.02,-0.03,0.2,0.0,0.0,5.6,-43.3,-90.4,-0.02008,-0.01050,0.99945,0.02362,27.51,982.7,38.97,173,5,16.5,111,1,1,1,1,0,1,1,0,5053,-61.0,11.3
19:53:06.239 -> 0.0000000,0.0000000,-17.000,258.16,0.00,0.01,0.00,0.0,0.0,0.0,5.2,-42.5,-88.8,-0.02008,-0.01050,0.99945,0.02362,27.52,982.6,39.00,174,5,16.5,111,1,1,1,1,0,1,1,0,29538,-60.0,10.8
19:53:16.254 -> 0.0000000,0.0000000,-17.000,257.67,0.00,0.02,-0.03,0.0,0.0,0.0,5.6,-42.1,-87.6,-0.02026,-0.00995,0.99896,0.03931,27.51,982.7,39.00,175,5,16.5,111,1,1,1,1,0,1,1,0,5199,-61.0,10.5
19:53:29.274 -> 0.0000000,0.0000000,-17.000,257.55,0.00,0.02,-0.02,0.1,0.0,0.0,4.8,-41.8,-88.5,-0.02026,-0.00995,0.99896,0.03931,27.52,982.7,39.00,176,5,16.5,111,1,1,1,1,0,1,1,0,64548,-62.0,13.3
19:53:39.293 -> 0.0000000,0.0000000,-17.000,257.43,-0.01,0.01,0.00,0.0,0.0,0.0,5.6,-41.0,-86.8,-0.02014,-0.00970,0.99921,0.03217,27.53,982.7,38.97,177,5,16.5,111,1,1,1,1,0,1,1,0,40824,-62.0,13.5
19:53:49.313 -> 0.0000000,0.0000000,-17.000,257.68,0.00,0.01,0.00,0.4,0.1,0.1,5.6,-42.1,-88.3,-0.02014,-0.01013,0.99933,0.02789,27.49,982.7,39.03,178,5,16.5,111,1,1,1,1,0,1,1,0,28722,-62.0,13.8
19:54:02.332 -> 0.0000000,0.0000000,-17.000,257.71,0.00,-0.03,0.01,0.0,0.0,0.0,5.6,-43.6,-89.6,-0.02014,-0.01013,0.99933,0.02789,27.48,982.7,39.07,179,5,16.0,111,1,1,1,1,0,1,1,0,7531,-62.0,13.5
19:54:12.354 -> 0.0000000,0.0000000,-17.000,257.64,0.00,0.00,0.00,0.0,0.0,0.0,5.9,-44.0,-88.8,-0.02020,-0.01013,0.99908,0.03577,27.51,982.7,39.03,180,5,16.0,111,1,1,1,1,0,1,1,0,18334,-62.0,13.3
19:54:25.374 -> 0.0000000,0.0000000,-17.000,257.56,0.00,0.02,0.00,0.0,0.0,0.0,4.8,-43.3,-88.8,-0.02020,-0.01013,0.99908,0.03577,27.51,982.7,39.04,181,5,16.0,111,1,1,1,1,0,1,1,0,4891,-62.0,13.8
19:54:35.394 -> 0.0000000,0.0000000,-17.000,257.39,0.03,-0.01,-0.03,0.0,0.0,0.0,4.8,-42.9,-87.9,-0.02026,-0.00995,0.99896,0.04022,27.53,982.7,39.00,182,5,16.0,111,1,1,1,1,0,1,1,0,6553,-62.0,13.5
19:54:45.418 -> 0.0000000,0.0000000,-17.000,257.36,0.00,-0.03,0.00,0.0,0.0,0.0,5.6,-43.6,-88.8,-0.02008,-0.01007,0.99933,0.02973,27.53,982.7,39.00,183,5,16.0,111,1,1,1,1,0,1,1,0,8386,-62.0,13.5
19:54:55.437 -> 0.0000000,0.0000000,-17.000,257.44,0.00,-0.03,-0.02,-0.1,0.0,0.0,5.9,-42.9,-89.2,-0.02008,-0.01001,0.99933,0.02973,27.48,982.7,39.03,184,5,16.0,111,1,1,1,1,0,1,1,0,56255,-61.0,13.5
19:55:08.459 -> 0.0000000,0.0000000,-17.000,257.38,-0.01,0.01,-0.01,0.0,0.0,0.0,5.6,-42.1,-90.4,-0.02008,-0.01001,0.99933,0.02973,27.50,982.7,39.09,185,5,15.5,111,1,1,1,1,0,1,1,0,26353,-64.0,13.0
19:55:18.478 -> 0.0000000,0.0000000,-17.000,257.20,0.00,0.02,0.01,0.0,0.0,0.0,5.9,-45.1,-89.2,-0.02033,-0.01013,0.99878,0.04437,27.51,982.7,39.08,186,5,15.5,111,1,1,1,1,0,1,1,0,53460,-64.0,13.3
19:55:30.500 -> 0.0000000,0.0000000,-17.000,257.23,0.00,-0.02,-0.02,0.1,-0.1,0.0,4.8,-43.3,-90.0,-0.02020,-0.01032,0.99902,0.03742,27.52,982.7,39.04,187,5,15.5,111,1,1,1,1,0,1,1,0,32303,-63.0,13.0
19:55:40.521 -> 0.0000000,0.0000000,-17.000,257.23,-0.01,0.01,0.00,0.0,0.0,0.0,6.3,-43.3,-89.6,-0.02020,-0.01032,0.99927,0.03082,27.54,982.7,38.99,188,5,15.5,111,1,1,1,1,0,1,1,0,2617,-64.0,13.8
19:55:50.539 -> 0.0000000,0.0000000,-17.000,257.40,0.00,-0.04,0.00,0.0,0.1,0.0,5.6,-42.1,-89.3,-0.02020,-0.01019,0.99927,0.03082,27.51,982.7,38.98,189,5,15.5,111,1,1,1,1,0,1,1,0,7074,-64.0,13.0
19:56:03.564 -> 0.0000000,0.0000000,-17.000,257.25,0.00,-0.02,0.02,0.0,0.0,0.0,5.6,-41.8,-88.4,-0.02020,-0.01019,0.99927,0.03082,27.50,982.7,39.03,190,5,15.5,111,1,1,1,1,0,1,1,0,43507,-65.0,10.8
19:56:13.609 -> 0.0000000,0.0000000,-17.000,257.03,0.00,0.01,-0.03,-0.1,0.1,-0.1,5.9,-42.5,-89.6,-0.02033,-0.01032,0.99908,0.03693,27.48,982.8,39.03,191,5,15.0,111,1,1,1,1,0,1,1,0,6647,-65.0,13.3
19:56:25.603 -> 0.0000000,0.0000000,-17.000,257.04,0.00,0.01,0.00,0.0,0.0,0.0,5.2,-42.1,-89.3,-0.02033,-0.01007,0.99878,0.04437,27.50,982.8,39.03,192,5,15.0,111,1,1,1,1,0,1,1,0,1837,-64.0,13.0
19:56:35.626 -> 0.0000000,0.0000000,-17.000,257.14,0.00,0.02,0.01,0.0,0.0,0.0,4.4,-42.5,-87.9,-0.02008,-0.01038,0.99963,0.01453,27.53,982.7,39.00,193,5,15.0,111,1,1,1,1,0,1,1,0,28187,-63.0,13.0
19:56:48.644 -> 0.0000000,0.0000000,-17.000,256.87,-0.01,0.01,0.00,0.0,0.0,0.0,5.9,-42.5,-88.8,-0.02008,-0.01038,0.99963,0.01453,27.54,982.8,39.00,194,5,15.0,111,1,1,1,1,0,1,1,0,39906,-64.0,13.5
19:56:58.661 -> 0.0000000,0.0000000,-17.000,256.89,0.00,0.01,-0.02,0.0,0.0,0.0,5.6,-43.6,-90.0,-0.02014,-0.01013,0.99945,0.02307,27.55,982.8,38.96,195,5,15.0,111,1,1,1,1,0,1,1,0,48685,-62.0,13.8
19:57:09.681 -> 0.0000000,0.0000000,-17.000,256.74,-0.01,0.01,0.01,0.0,0.0,0.0,5.9,-42.5,-89.2,-0.02014,-0.00995,0.99890,0.04096,27.54,982.8,38.96,196,5,15.0,111,1,1,1,1,0,1,1,0,20053,-63.0,13.3
19:57:19.704 -> 0.0000000,0.0000000,-17.000,256.74,0.00,0.01,0.00,0.0,0.0,0.0,6.7,-43.3,-89.3,-0.02033,-0.00958,0.99835,0.05304,27.53,982.8,38.97,197,5,14.5,111,1,1,1,1,0,1,1,0,21177,-64.0,13.3
19:57:29.723 -> 0.0000000,0.0000000,-17.000,257.06,-0.01,0.02,0.00,0.0,0.0,0.0,5.9,-42.9,-87.6,-0.02014,-0.01025,0.99945,0.02350,27.54,982.8,38.99,198,5,14.5,111,1,1,1,1,0,1,1,0,19110,-64.0,13.0
19:57:39.741 -> 0.0000000,0.0000000,-17.000,256.67,0.00,0.00,0.00,0.1,0.0,0.0,5.2,-43.3,-89.2,-0.02033,-0.00958,0.99878,0.04413,27.55,982.8,38.96,199,5,14.5,111,1,1,1,1,0,1,1,0,35124,-64.0,13.0
19:57:52.760 -> 0.0000000,0.0000000,-17.000,256.88,-0.01,0.01,0.00,0.0,0.0,0.0,5.2,-42.1,-88.8,-0.02026,-0.00952,0.99878,0.04413,27.55,982.8,38.98,200,5,14.5,111,1,1,1,1,0,1,1,0,11648,-63.0,13.3
19:58:02.778 -> 0.0000000,0.0000000,-17.000,256.98,0.00,0.00,-0.03,0.0,0.0,0.0,5.2,-43.6,-88.4,-0.01953,-0.01013,0.99896,0.03925,27.56,982.8,38.95,201,5,14.5,111,1,1,1,1,0,1,1,0,11147,-63.0,13.3
19:58:12.796 -> 0.0000000,0.0000000,-17.000,257.01,0.00,0.01,0.01,0.0,0.0,0.0,5.2,-43.3,-89.2,-0.02020,-0.00995,0.99927,0.03064,27.57,982.8,38.95,202,5,14.5,111,1,1,1,1,0,1,1,0,11828,-63.0,13.0
19:58:22.815 -> 0.0000000,0.0000000,-17.000,256.83,0.00,-0.02,-0.03,0.0,0.0,0.0,4.4,-42.9,-87.2,-0.02002,-0.01044,0.99957,0.01868,27.57,982.8,38.94,203,5,14.0,111,1,1,1,1,0,1,1,0,61030,-63.0,13.5
19:58:32.840 -> 0.0000000,0.0000000,-17.000,256.91,0.01,-0.01,0.00,-0.1,0.0,0.0,5.6,-42.1,-88.8,-0.01996,-0.01050,0.99957,0.01874,27.57,982.8,38.93,204,5,14.0,111,1,1,1,1,0,1,1,0,41402,-63.0,13.5
19:58:42.859 -> 0.0000000,0.0000000,-17.000,256.74,0.00,0.02,0.00,0.0,0.0,0.0,5.9,-43.3,-88.0,-0.02026,-0.00995,0.99915,0.03485,27.56,982.8,38.95,205,5,14.0,111,1,1,1,1,0,1,1,0,17532,-62.0,13.3
19:58:52.874 -> 0.0000000,0.0000000,-17.000,256.99,0.00,0.01,-0.02,0.0,0.0,0.0,4.8,-42.5,-88.8,-0.02039,-0.00958,0.99872,0.04468,27.54,982.8,38.96,206,5,14.0,111,1,1,1,1,0,1,1,0,38442,-63.0,13.3
19:59:02.891 -> 0.0000000,0.0000000,-17.000,257.03,0.03,0.02,0.00,0.0,-0.1,0.0,5.6,-42.1,-88.4,-0.01984,-0.01013,0.99927,0.03156,27.55,982.8,38.98,207,5,14.0,111,1,1,1,1,0,1,1,0,48978,-63.0,13.3
19:59:12.908 -> 0.0000000,0.0000000,-17.000,256.75,-0.01,-0.03,0.01,0.1,0.0,0.0,6.3,-42.5,-88.8,-0.02002,-0.01038,0.99957,0.01825,27.54,982.8,38.98,208,5,14.0,111,1,1,1,1,0,1,1,0,32753,-64.0,13.0
19:59:22.923 -> 0.0000000,0.0000000,-17.000,256.78,0.00,-0.02,0.00,0.0,0.0,0.0,5.2,-42.5,-90.4,-0.02002,-0.00970,0.99884,0.04340,27.53,982.8,38.99,209,5,13.5,111,1,1,1,1,0,1,1,0,25985,-67.0,13.8
19:59:32.939 -> 0.0000000,0.0000000,-17.000,256.75,0.03,0.02,0.00,0.0,0.0,0.0,5.9,-44.0,-88.8,-0.01984,-0.00995,0.99902,0.03900,27.53,982.8,38.99,210,5,13.5,111,1,1,1,1,0,1,1,0,11370,-66.0,9.8
19:59:43.991 -> 0.0000000,0.0000000,-17.000,256.82,-0.01,-0.02,0.00,-0.2,0.1,0.1,5.6,-42.1,-88.0,-0.01996,-0.01038,0.99939,0.02673,27.52,982.8,39.01,211,5,13.5,111,1,1,1,1,0,1,1,0,34010,-66.0,10.0
19:59:53.984 -> 0.0000000,0.0000000,-17.000,256.82,-0.01,0.02,0.00,0.0,0.0,0.0,5.2,-42.1,-87.6,-0.02045,-0.00946,0.99829,0.05408,27.49,982.8,39.03,212,5,13.5,111,1,1,1,1,0,1,1,0,28095,-66.0,12.3
