15:55:20.823 -> Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
15:59:20.999 -> 0.0000000,0.0000000,-17.000,247.18,0.01,0.00,0.00,0.0,0.0,0.0,23.1,211.1,-389.7,0.02771,-0.00690,0.73424,0.67827,28.00,983.9,42.17,5,2,59.5,111,1,1,1,1,0,1,1,0,53607,-62.0,13.5
15:59:45.802 -> 0.0000000,0.0000000,-17.000,254.47,0.03,0.00,-0.01,0.0,0.0,0.0,2.1,20.1,24.9,0.01160,-0.01587,0.03125,0.99933,36.76,983.1,21.68,7,7,48.0,111,1,1,1,1,0,1,1,0,63874,-45.0,13.0
15:59:52.837 -> 0.0000000,0.0000000,-17.000,246.70,0.01,0.00,0.00,0.1,0.0,0.1,21.9,210.8,-389.2,0.02765,-0.00690,0.73339,0.67919,27.96,984.0,41.95,6,2,59.5,111,1,1,1,1,0,1,1,0,20587,-61.0,13.0
16:00:24.876 -> 0.0000000,0.0000000,-17.000,246.90,-0.01,0.00,0.00,0.0,0.0,0.0,22.3,210.4,-390.8,0.02728,-0.00641,0.73327,0.67931,27.98,983.9,41.77,7,2,59.5,111,1,1,1,1,0,1,1,0,43290,-61.0,13.0
16:00:46.869 -> 0.0000000,0.0000000,-17.000,253.86,-0.02,0.00,-0.05,0.0,0.0,0.0,2.1,20.1,24.9,0.01166,-0.01593,0.03137,0.99933,37.89,983.1,20.73,8,7,48.0,111,1,1,1,1,0,1,1,0,2856,-45.0,13.0
16:00:56.997 -> 0.0000000,0.0000000,-17.000,247.22,0.03,0.01,0.00,0.0,0.0,0.0,21.9,210.8,-391.4,0.02716,-0.00635,0.73327,0.67931,27.94,983.9,41.61,8,2,59.5,111,1,1,1,1,0,1,1,0,22713,-62.0,13.5
16:01:04.877 -> 0.0000000,0.0000000,-17.000,254.40,0.02,0.00,0.00,-0.1,0.0,0.0,2.1,20.1,24.9,0.00000,0.00000,0.00000,1.00000,37.33,983.1,21.03,0,7,52.5,103,1,1,1,0,0,1,1,0,61495,-46.0,12.5
16:01:31.049 -> 0.0000000,0.0000000,-17.000,247.03,-0.02,0.00,0.00,0.0,0.0,0.0,22.3,211.9,-389.5,0.02771,-0.00665,0.73235,0.68035,27.79,983.9,41.52,9,2,59.0,111,1,1,1,1,0,1,1,0,11473,-61.0,13.5
16:01:35.822 -> 0.0000000,0.0000000,-17.000,254.03,0.02,0.00,0.00,0.0,0.0,0.0,2.1,20.1,24.9,0.01166,-0.01617,0.03180,0.99927,36.84,983.1,21.52,1,7,52.5,111,1,1,1,1,0,1,1,0,25288,-46.0,13.3
16:02:01.004 -> 0.0000000,0.0000000,-17.000,246.74,0.02,0.00,0.00,0.0,0.0,0.0,21.9,210.8,-390.3,0.02765,-0.00678,0.73205,0.68065,27.72,984.0,41.49,10,2,59.0,111,1,1,1,1,0,1,1,0,15344,-61.0,12.3
16:02:09.819 -> 0.0000000,0.0000000,-17.000,254.16,0.02,0.00,0.00,0.0,0.0,0.0,2.1,20.1,24.9,0.01166,-0.01642,0.03125,0.99933,36.74,983.1,21.79,2,7,52.5,111,1,1,1,1,0,1,1,0,5769,-46.0,10.5
16:02:32.865 -> 0.0000000,0.0000000,-17.000,246.94,-0.02,0.00,0.00,0.0,0.0,0.0,21.9,210.8,-390.6,0.02771,-0.00684,0.73370,0.67888,27.85,983.9,41.45,11,2,59.0,111,1,1,1,1,0,1,1,0,27152,-64.0,13.3
16:02:40.931 -> 0.0000000,0.0000000,-17.000,254.03,0.33,-0.05,-0.01,10.1,57.1,2.6,28.9,-18.7,-21.9,0.05274,0.38563,0.71252,0.58379,37.87,983.1,42.27,3,7,52.5,111,1,1,1,1,0,1,1,0,29613,-67.0,12.5
16:03:03.016 -> 0.0000000,0.0000000,-17.000,246.69,0.00,0.00,0.00,0.0,0.0,0.0,21.6,210.0,-391.2,0.02716,-0.00610,0.73266,0.68004,27.99,984.0,41.39,12,2,59.0,111,1,1,1,1,0,1,1,0,31757,-63.0,13.0
16:03:34.953 -> 0.0000000,0.0000000,-17.000,246.87,-0.01,0.00,0.00,0.0,0.0,0.0,23.4,210.4,-390.3,0.02734,-0.00647,0.73247,0.68023,27.83,983.9,41.32,13,2,59.0,111,1,1,1,1,0,1,1,0,26254,-64.0,12.5
16:04:04.995 -> 0.0000000,0.0000000,-17.000,246.31,-0.01,0.00,0.00,-0.1,0.0,0.0,22.7,210.4,-388.3,0.02698,-0.00616,0.73199,0.68078,27.82,984.0,41.28,14,2,59.0,111,1,1,1,1,0,1,1,0,54542,-64.0,13.0
16:04:36.985 -> 0.0000000,0.0000000,-17.000,246.55,0.00,0.00,-0.01,0.0,0.0,0.0,22.7,211.5,-390.6,0.02698,-0.00659,0.73266,0.67998,27.86,984.0,41.26,15,2,58.5,111,1,1,1,1,0,1,1,0,18493,-63.0,13.3
16:04:47.813 -> 0.0000000,0.0000000,-17.000,253.58,0.04,0.01,0.02,-0.1,0.0,0.0,2.1,20.1,24.9,0.01575,-0.00757,0.48146,0.87628,33.31,983.2,33.41,0,7,42.5,111,1,1,1,1,0,1,1,0,8857,-50.0,10.8
16:05:07.013 -> 0.0000000,0.0000000,-17.000,246.81,-0.03,0.00,0.00,-0.1,0.1,0.0,22.7,211.1,-390.3,0.02747,-0.00690,0.73119,0.68157,27.83,984.0,41.24,16,2,58.5,111,1,1,1,1,0,1,1,0,50372,-63.0,12.8
16:05:37.999 -> 0.0000000,0.0000000,-17.000,246.32,-0.01,0.00,-0.01,0.0,0.0,0.0,22.7,210.4,-389.2,0.02722,-0.00653,0.73241,0.68029,28.08,984.0,41.18,17,2,58.0,111,1,1,1,1,0,1,1,0,39809,-64.0,13.0
16:05:49.014 -> 0.0000000,0.0000000,-17.000,253.78,-0.01,0.00,0.00,0.0,0.0,0.0,2.1,20.1,24.9,0.00952,-0.01428,0.03967,0.99908,34.65,983.1,24.52,1,7,42.5,111,1,1,1,1,0,1,1,0,64905,-50.0,9.3
16:06:12.993 -> 0.0000000,0.0000000,-17.000,246.76,0.01,0.00,0.04,0.0,0.0,0.0,22.3,210.4,-389.9,0.02802,-0.00714,0.73302,0.67962,28.08,984.0,41.08,18,2,58.0,111,1,1,1,1,0,1,1,0,23036,-64.0,13.0
16:06:44.989 -> 0.0000000,0.0000000,-17.000,246.52,-0.02,0.00,0.00,0.0,0.0,0.0,21.6,209.3,-389.6,0.02753,-0.00684,0.73284,0.67980,28.13,984.0,41.01,19,2,58.0,111,1,1,1,1,0,1,1,0,58303,-64.0,12.8
16:06:50.040 -> 0.0000000,0.0000000,-17.000,254.00,0.00,0.01,0.00,0.0,0.0,0.0,2.1,20.1,24.9,0.00958,-0.01544,0.03314,0.99927,36.33,983.1,22.49,2,7,42.5,111,1,1,1,1,0,1,1,0,7218,-47.0,12.5
16:07:15.997 -> 0.0000000,0.0000000,-17.000,246.57,0.02,0.00,0.00,0.2,0.1,0.0,22.7,210.8,-389.8,0.02753,-0.00690,0.73315,0.67943,28.18,984.0,40.95,20,2,58.0,111,1,1,1,1,0,1,1,0,24170,-63.0,12.5
16:07:47.023 -> 0.0000000,0.0000000,-17.000,246.50,0.01,0.00,0.00,0.0,0.0,0.0,21.9,209.7,-389.6,0.02771,-0.00678,0.73290,0.67968,28.21,984.0,40.87,21,2,58.0,111,1,1,1,1,0,1,1,0,48177,-64.0,13.0
16:07:47.822 -> 0.0000000,0.0000000,-17.000,253.74,0.00,0.00,0.00,0.0,0.0,0.0,2.1,20.1,24.9,0.00964,-0.01520,0.03253,0.99933,36.66,983.1,22.01,0,7,55.0,111,1,1,1,1,0,1,1,0,29893,-48.0,13.0
16:08:07.810 -> 0.0000000,0.0000000,-17.000,253.89,0.00,0.00,0.00,0.0,0.0,0.0,2.1,20.1,24.9,0.00000,0.00000,0.00000,1.00000,36.51,983.1,22.02,0,7,55.0,103,1,1,1,0,0,1,1,0,1703,-48.0,11.3
16:08:18.013 -> 0.0000000,0.0000000,-17.000,246.55,0.01,0.00,0.00,0.0,0.0,0.0,22.7,209.7,-390.6,0.02771,-0.00696,0.73235,0.68029,28.18,984.0,40.79,22,2,57.5,111,1,1,1,1,0,1,1,0,58478,-65.0,13.0
16:08:37.010 -> 0.0000000,0.0000000,-17.000,254.09,0.00,0.00,0.00,0.0,0.0,0.0,2.1,20.1,24.9,0.00964,-0.01526,0.03265,0.99933,36.12,983.1,22.44,0,7,55.5,111,1,1,1,1,0,1,1,0,42257,-48.0,12.0
16:08:49.026 -> 0.0000000,0.0000000,-17.000,246.42,0.01,0.00,0.00,0.0,-0.1,0.1,22.7,210.1,-389.9,0.02777,-0.00690,0.73205,0.68065,28.10,984.0,40.76,23,2,57.5,111,1,1,1,1,0,1,1,0,46219,-64.0,13.0
16:08:55.816 -> 0.0000000,0.0000000,-17.000,254.00,0.00,0.00,0.00,0.0,0.0,0.0,2.1,20.1,24.9,0.00964,-0.01520,0.03265,0.99933,35.92,983.1,22.62,0,7,54.5,111,1,1,1,1,0,1,1,0,8705,-48.0,12.3
16:09:11.833 -> 0.0000000,0.0000000,-17.000,253.79,0.00,0.00,-0.03,0.0,0.0,0.0,2.1,20.1,24.9,0.00964,-0.01520,0.03272,0.99933,35.82,983.1,22.80,0,7,56.0,111,1,1,1,1,0,1,1,0,14564,-48.0,12.5
16:09:19.989 -> 0.0000000,0.0000000,-17.000,246.54,-0.03,0.00,0.00,0.0,0.0,0.0,22.3,210.8,-389.6,0.02795,-0.00720,0.73168,0.68102,27.95,984.0,40.77,24,2,57.5,111,1,1,1,1,0,1,1,0,37088,-64.0,11.0
16:09:45.011 -> 0.0000000,0.0000000,-17.000,253.82,0.00,0.00,0.00,0.0,0.0,0.0,2.1,20.1,24.9,0.00000,0.00000,0.00000,1.00000,36.27,983.1,22.29,0,7,56.5,103,1,1,1,0,0,1,1,0,62320,-49.0,9.5
16:09:55.022 -> 0.0000000,0.0000000,-17.000,246.30,0.01,0.00,0.00,0.0,0.0,0.0,23.4,210.4,-390.6,0.02795,-0.00720,0.73168,0.68102,27.92,984.0,40.81,25,2,57.5,111,1,1,1,1,0,1,1,0,7112,-64.0,10.5
16:09:59.022 -> 0.0000000,0.0000000,-17.000,253.93,0.00,0.00,0.00,0.0,0.0,0.0,2.1,20.1,24.9,0.00000,0.00000,0.00000,1.00000,35.98,983.1,22.58,0,7,57.0,103,1,1,1,0,0,1,1,0,2721,-49.0,10.0
16:10:07.794 -> 0.0000000,0.0000000,-17.000,254.02,0.00,0.00,-0.04,0.0,0.0,0.0,2.1,20.1,24.9,0.00964,-0.01520,0.03272,0.99933,35.95,983.1,22.61,0,7,56.5,111,1,1,1,1,0,1,1,0,12121,-49.0,10.5
16:10:15.017 -> 0.0000000,0.0000000,-17.000,253.95,0.04,0.00,0.00,0.0,0.0,0.0,2.1,20.1,24.9,0.00964,-0.01520,0.03265,0.99933,36.00,983.1,22.63,0,7,57.0,111,1,1,1,1,0,1,1,0,53621,-50.0,10.0
16:10:21.885 -> 0.0000000,0.0000000,-17.000,253.61,0.01,0.01,0.01,0.0,0.0,0.0,2.1,20.1,24.9,0.00000,0.00000,0.00000,1.00000,36.07,983.2,22.55,0,7,56.5,103,1,1,1,0,0,1,1,0,21849,-48.0,12.5
16:10:26.013 -> 0.0000000,0.0000000,-17.000,246.32,-0.02,0.00,-0.01,0.1,-0.1,0.0,21.6,211.1,-391.6,0.02741,-0.00702,0.73125,0.68151,27.86,984.0,40.86,26,2,57.5,111,1,1,1,1,0,1,1,0,17591,-65.0,11.8
16:10:35.010 -> 0.0000000,0.0000000,-17.000,254.09,0.00,0.00,0.00,0.0,0.0,0.0,2.1,20.1,24.9,0.00958,-0.01520,0.03259,0.99933,36.32,983.1,22.33,0,7,57.0,111,1,1,1,1,0,1,1,0,28667,-49.0,10.0
