00:44:13.005 -> Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
00:44:25.864 -> 0.0000000,0.0000000,-17.000,318.37,0.04,-0.02,0.00,0.0,0.0,0.0,14.1,-48.3,-66.1,0.05292,-0.01111,0.97632,0.20960,27.01,975.6,49.26,78,3,63.5,111,1,1,1,1,0,1,1,0,48042,-53.7,-0.8
00:44:36.999 -> 0.0000000,0.0000000,-17.000,335.89,0.12,0.05,-0.20,-0.9,3.1,-4.5,17.4,-25.3,-10.1,0.04675,0.40974,0.79821,0.43910,31.73,973.6,36.23,0,7,61.5,111,1,1,1,1,0,1,1,0,40369,-62.0,13.3
00:44:37.860 -> 0.0000000,0.0000000,-17.000,318.34,0.00,-0.01,-0.02,0.1,0.0,0.1,13.7,-47.3,-65.7,0.05329,-0.01019,0.97754,0.20374,27.06,975.6,49.64,79,3,63.5,111,1,1,1,1,0,1,1,0,31378,-62.0,13.5
00:44:40.854 -> 0.0000000,0.0000000,-17.000,340.51,0.01,0.00,-0.04,0.2,1.0,0.0,-21.7,-47.5,-71.3,0.02008,0.00012,-0.97656,0.21424,27.53,973.0,39.74,5,4,33.0,111,1,1,1,1,0,1,1,0,58936,-66.0,12.8
00:44:47.941 -> 0.0000000,0.0000000,-17.000,335.55,0.01,-0.01,0.38,-11.2,1.8,5.8,2.1,-31.6,-14.2,0.14002,0.35530,0.86676,0.32075,32.42,973.6,38.13,1,7,61.5,111,1,1,1,1,0,1,1,0,48657,-62.0,12.5
00:44:50.849 -> 0.0000000,0.0000000,-17.000,318.52,0.00,-0.01,-0.01,0.1,-0.2,0.0,14.1,-48.7,-66.9,0.05249,-0.01050,0.97754,0.20392,27.11,975.6,49.96,80,3,63.5,111,1,1,1,1,0,1,1,0,58357,-63.0,13.5
00:44:55.853 -> 0.0000000,0.0000000,-17.000,340.53,0.00,0.00,0.00,0.1,-0.1,-0.1,-22.1,-49.0,-72.9,0.02008,0.00012,-0.97656,0.21424,27.56,973.0,40.54,6,4,33.0,111,1,1,1,1,0,1,1,0,26766,-68.0,12.8
00:44:58.999 -> 0.0000000,0.0000000,-17.000,335.64,0.17,0.00,0.03,-29.9,31.1,-54.5,2.8,-27.4,-28.9,0.07117,0.22614,0.95044,0.20118,32.87,973.6,42.98,2,7,61.5,111,1,1,1,1,0,1,1,0,591,-59.0,9.8
00:45:01.852 -> 0.0000000,0.0000000,-17.000,318.60,0.00,-0.02,0.00,0.0,0.0,0.0,13.7,-49.0,-66.1,0.05249,-0.01025,0.97772,0.20295,27.18,975.6,49.88,81,3,63.5,111,1,1,1,1,0,1,1,0,31490,-60.0,10.8
00:45:10.859 -> 0.0000000,0.0000000,-17.000,340.43,0.00,0.00,0.00,0.0,0.0,0.0,-20.2,-47.5,-71.3,0.02008,0.00012,-0.97656,0.21424,27.60,973.0,39.93,7,4,33.0,111,1,1,1,1,0,1,1,0,56974,-65.0,10.0
00:45:12.849 -> 0.0000000,0.0000000,-17.000,318.65,0.00,-0.02,0.00,0.1,0.0,-0.1,14.4,-49.4,-64.6,0.05292,-0.01019,0.97803,0.20148,27.18,975.6,50.23,82,3,63.5,111,1,1,1,1,0,1,1,0,22209,-60.0,10.3
00:45:16.088 -> 0.0000000,0.0000000,-17.000,335.54,0.00,-0.01,-0.03,0.0,0.0,0.0,13.9,-14.1,-38.1,0.00000,0.00000,0.00000,1.00000,32.21,973.6,34.09,0,7,58.5,103,1,1,1,0,0,1,1,0,55407,-54.0,9.8
00:45:23.848 -> 0.0000000,0.0000000,-17.000,318.31,-0.01,0.00,0.03,-0.2,0.1,-0.1,14.4,-48.3,-65.8,0.05280,-0.01074,0.97717,0.20563,27.24,975.6,50.38,83,3,63.5,111,1,1,1,1,0,1,1,0,15805,-60.0,9.5
00:45:25.845 -> 0.0000000,0.0000000,-17.000,340.67,-0.01,0.00,0.00,-0.2,0.0,0.0,-21.3,-47.5,-71.3,0.02008,0.00012,-0.97656,0.21424,27.64,973.0,40.81,8,4,33.0,111,1,1,1,1,0,1,1,0,29774,-65.0,10.0
00:45:27.069 -> 0.0000000,0.0000000,-17.000,335.60,0.00,0.02,-0.03,0.0,0.0,-0.1,13.4,-14.2,-38.3,0.03491,-0.00397,0.91235,0.40791,31.58,973.6,34.12,1,7,58.5,111,1,1,1,1,0,1,1,0,19543,-62.0,13.0
00:45:34.843 -> 0.0000000,0.0000000,-17.000,318.82,-0.02,-0.02,0.00,0.0,0.0,0.0,13.7,-48.3,-66.2,0.05292,-0.01099,0.97583,0.21186,27.25,975.5,50.05,84,3,63.5,111,1,1,1,1,0,1,1,0,52395,-61.0,9.8
00:45:36.849 -> 0.0000000,0.0000000,-17.000,340.39,0.00,-0.01,0.00,0.1,0.0,0.2,-22.4,-47.9,-70.1,0.02008,0.00031,-0.97571,0.21821,27.65,973.0,38.81,9,4,33.0,111,1,1,1,1,0,1,1,0,50097,-62.0,13.3
00:45:42.855 -> 0.0000000,0.0000000,-17.000,335.69,-0.32,0.38,0.92,0.7,0.6,0.3,26.4,-16.7,-31.2,0.00000,0.00000,0.00000,1.00000,32.04,973.6,47.88,0,7,58.0,103,1,1,1,0,0,1,1,0,45538,-62.0,13.0
00:45:45.846 -> 0.0000000,0.0000000,-17.000,318.57,-0.02,-0.02,0.00,0.0,0.0,0.0,14.4,-48.3,-65.4,0.05292,-0.01062,0.97687,0.20698,27.25,975.6,49.29,85,3,63.5,111,1,1,1,1,0,1,1,0,988,-60.0,9.8
00:45:48.848 -> 0.0000000,0.0000000,-17.000,340.54,0.00,0.00,0.00,0.0,0.0,0.0,-21.7,-47.9,-70.5,0.02014,0.00055,-0.97388,0.22620,27.64,973.0,40.21,10,4,33.0,111,1,1,1,1,0,1,1,0,43488,-67.0,13.5
00:45:56.853 -> 0.0000000,0.0000000,-17.000,318.54,0.70,0.77,0.31,-23.3,25.2,-14.5,47.3,-82.9,-34.3,-0.23371,0.23750,0.94275,0.01563,27.32,975.6,49.91,86,3,63.5,111,1,1,1,1,0,1,1,0,53711,-65.0,9.8
00:45:59.843 -> 0.0000000,0.0000000,-17.000,340.45,0.00,0.01,0.00,0.0,0.0,0.0,-30.3,-16.8,-30.5,0.01971,0.00568,-0.85266,0.52202,27.85,973.0,39.24,11,4,33.0,111,1,1,1,1,0,1,1,0,54959,-59.0,10.8
00:46:07.855 -> 0.0000000,0.0000000,-17.000,318.79,0.11,0.02,0.03,-5.6,4.9,-9.3,51.9,-77.6,-46.9,-0.17103,0.20582,0.94165,0.20411,28.36,975.5,56.71,87,3,63.5,111,1,1,1,1,0,1,1,0,41772,-68.0,13.0
00:46:10.853 -> 0.0000000,0.0000000,-17.000,340.96,0.00,0.00,0.00,0.0,0.0,0.0,-30.3,-16.1,-28.5,0.01978,0.00555,-0.85351,0.52062,27.47,973.0,39.07,12,4,33.0,111,1,1,1,1,0,1,1,0,55333,-66.0,11.0
00:46:18.852 -> 0.0000000,0.0000000,-17.000,318.56,-0.04,-0.01,0.04,-0.2,-0.6,-0.2,22.7,-76.9,-94.8,-0.05011,-0.01184,-0.97253,0.22706,28.75,975.6,54.20,88,3,63.5,111,1,1,1,1,0,1,1,0,51290,-61.0,10.5
00:46:20.323 -> 0.0000000,0.0000000,-17.000,335.26,-0.02,-0.01,-0.01,0.1,0.1,0.1,138.6,-5.1,83.4,0.02924,-0.03052,0.70812,0.70482,33.70,973.6,29.84,0,7,61.5,111,1,1,1,1,0,1,1,0,29850,-68.0,12.8
00:46:25.858 -> 0.0000000,0.0000000,-17.000,340.64,0.00,-0.02,0.00,-0.1,-0.8,0.0,-31.1,58.4,-68.6,0.01978,0.00555,-0.85351,0.52062,27.45,973.0,37.67,13,4,33.0,111,1,1,1,1,0,1,1,0,14912,-74.0,13.3
00:46:29.857 -> 0.0000000,0.0000000,-17.000,318.73,0.00,-0.02,-0.01,0.0,0.0,0.0,48.3,-31.0,-75.1,0.04505,-0.02399,0.85504,0.51604,28.14,975.5,48.93,89,3,63.5,111,1,1,1,1,0,1,1,0,4146,-61.0,13.3
00:46:31.302 -> 0.0000000,0.0000000,-17.000,335.17,0.00,0.00,0.03,0.0,0.0,0.0,139.6,-5.3,82.9,0.02838,-0.03009,0.71673,0.69610,35.54,973.6,26.95,1,7,61.5,111,1,1,1,1,0,1,1,0,12235,-69.0,12.0
00:46:40.861 -> 0.0000000,0.0000000,-17.000,319.08,0.00,-0.02,-0.01,0.0,0.0,0.0,48.0,-31.8,-75.4,0.04511,-0.02405,0.85583,0.51469,27.80,975.5,47.17,90,3,63.5,111,1,1,1,1,0,1,1,0,11634,-62.0,13.0
00:46:42.277 -> 0.0000000,0.0000000,-17.000,335.05,-0.03,0.03,0.00,0.0,0.0,0.0,139.2,-5.4,84.3,0.02838,-0.02979,0.71941,0.69335,36.74,973.6,25.08,2,7,61.5,111,1,1,1,1,0,1,1,0,6823,-68.0,13.0
00:46:51.852 -> 0.0000000,0.0000000,-17.000,318.50,0.00,-0.01,-0.01,0.2,0.0,0.1,48.7,-30.6,-74.9,0.04505,-0.02441,0.85339,0.51872,27.53,975.6,46.74,91,3,63.5,111,1,1,1,1,0,1,1,0,3117,-61.0,13.3
00:46:57.257 -> 0.0000000,0.0000000,-17.000,335.27,0.02,-0.01,-0.01,0.0,0.0,0.0,140.4,-5.9,82.9,0.02838,-0.02979,0.71941,0.69335,37.59,973.6,23.81,3,7,61.5,111,1,1,1,1,0,1,1,0,52053,-70.0,10.3
00:47:02.859 -> 0.0000000,0.0000000,-17.000,318.59,0.00,0.02,-0.01,0.0,0.0,0.0,48.7,-30.3,-74.8,0.04517,-0.02448,0.85675,0.51317,27.41,975.6,46.70,92,3,63.5,111,1,1,1,1,0,1,1,0,9509,-61.0,13.8
00:47:08.237 -> 0.0000000,0.0000000,-17.000,335.60,0.00,-0.01,-0.02,0.0,0.2,0.0,138.3,-7.2,82.5,0.02820,-0.02966,0.71862,0.69420,38.27,973.6,22.91,4,7,61.5,111,1,1,1,1,0,1,1,0,58598,-67.0,12.8
00:47:13.851 -> 0.0000000,0.0000000,-17.000,318.91,0.00,-0.02,0.00,0.0,0.0,0.0,49.4,-30.3,-75.2,0.04486,-0.02448,0.85223,0.52068,27.36,975.5,46.72,93,3,63.5,111,1,1,1,1,0,1,1,0,2719,-63.0,13.3
00:47:20.212 -> 0.0000000,0.0000000,-17.000,335.67,0.00,-0.01,0.01,0.1,0.3,0.1,139.1,-5.6,83.1,0.02844,-0.02979,0.72161,0.69103,39.03,973.6,21.97,5,7,61.5,111,1,1,1,1,0,1,1,0,61521,-68.0,13.0
00:47:24.866 -> 0.0000000,0.0000000,-17.000,318.83,0.05,0.02,0.00,0.0,0.0,0.0,49.1,-30.3,-75.6,0.04474,-0.02417,0.85430,0.51720,27.27,975.5,46.78,94,3,63.0,111,1,1,1,1,0,1,1,0,21787,-62.0,13.3
00:47:31.190 -> 0.0000000,0.0000000,-17.000,335.78,0.01,0.00,-0.02,-0.1,-0.1,0.0,139.0,-4.8,84.3,0.02814,-0.02966,0.72161,0.69109,39.60,973.6,21.29,6,7,61.5,111,1,1,1,1,0,1,1,0,61027,-68.0,12.8
00:47:35.865 -> 0.0000000,0.0000000,-17.000,319.04,0.00,-0.01,0.00,0.0,0.0,0.0,49.8,-30.6,-75.9,0.04505,-0.02448,0.85217,0.52074,27.25,975.5,46.82,95,3,63.0,111,1,1,1,1,0,1,1,0,56065,-63.0,13.3
00:47:42.169 -> 0.0000000,0.0000000,-17.000,335.56,0.00,0.00,0.02,0.0,0.0,0.0,141.4,-3.2,85.4,0.02814,-0.03027,0.71508,0.69781,39.93,973.6,20.88,7,7,61.5,111,1,1,1,1,0,1,1,0,48786,-67.0,12.8
00:47:46.854 -> 0.0000000,0.0000000,-17.000,319.21,0.00,-0.01,-0.04,0.0,0.0,0.0,49.8,-30.3,-74.7,0.04486,-0.02417,0.85748,0.51195,27.16,975.5,46.93,96,3,63.0,111,1,1,1,1,0,1,1,0,42475,-63.0,13.0
00:47:47.419 -> 0.0000000,0.0000000,-17.000,340.91,0.00,-0.01,-0.04,0.1,1.3,0.0,-32.2,59.1,-69.2,0.00848,0.00824,-0.24464,0.96954,27.47,973.0,37.49,0,4,41.0,111,1,1,1,1,0,1,1,0,37003,-73.0,13.0
00:47:53.146 -> 0.0000000,0.0000000,-17.000,335.48,0.00,0.04,-0.02,0.0,0.0,0.0,138.1,-4.2,84.9,0.02832,-0.03009,0.71868,0.69408,40.24,973.6,20.50,8,7,61.5,111,1,1,1,1,0,1,1,0,57082,-67.0,12.3
00:47:57.861 -> 0.0000000,0.0000000,-17.000,319.20,0.00,-0.02,0.00,0.0,0.0,0.0,48.3,-31.0,-74.7,0.04480,-0.02448,0.85296,0.51946,27.13,975.5,47.00,97,3,63.0,111,1,1,1,1,0,1,1,0,32241,-63.0,12.8
00:48:04.124 -> 0.0000000,0.0000000,-17.000,335.23,0.00,0.00,-0.02,0.0,0.0,0.0,139.6,-5.4,83.1,0.02844,-0.03027,0.71874,0.69402,40.30,973.6,20.36,9,7,61.5,111,1,1,1,1,0,1,1,0,27663,-67.0,12.8
00:48:08.855 -> 0.0000000,0.0000000,-17.000,319.00,0.00,-0.01,0.00,0.1,0.0,0.1,49.0,-30.6,-75.4,0.04474,-0.02448,0.85266,0.51994,27.06,975.5,47.07,98,3,63.0,111,1,1,1,1,0,1,1,0,28321,-64.0,13.0
00:48:19.096 -> 0.0000000,0.0000000,-17.000,335.80,-0.01,0.00,-0.03,-0.1,0.0,0.0,139.7,-5.4,84.6,0.02857,-0.03003,0.71679,0.69604,40.35,973.6,20.26,10,7,61.5,111,1,1,1,1,0,1,1,0,46141,-68.0,12.8
00:48:19.859 -> 0.0000000,0.0000000,-17.000,319.13,0.00,-0.01,0.00,0.0,0.0,0.0,49.0,-29.9,-75.1,0.04498,-0.02429,0.85595,0.51451,27.05,975.5,47.13,99,3,63.0,111,1,1,1,1,0,1,1,0,6116,-63.0,13.5
00:48:30.071 -> 0.0000000,0.0000000,-17.000,335.79,0.00,0.01,0.02,0.0,0.0,0.0,138.9,-5.4,83.2,0.02789,-0.03064,0.71453,0.69836,40.54,973.6,20.08,11,7,61.5,111,1,1,1,1,0,1,1,0,48677,-68.0,13.0
00:48:30.864 -> 0.0000000,0.0000000,-17.000,319.06,0.04,-0.01,-0.01,0.0,0.0,0.0,48.3,-30.3,-75.4,0.04492,-0.02393,0.85699,0.51280,27.04,975.5,47.19,100,3,63.0,111,1,1,1,1,0,1,1,0,10393,-62.0,13.3
00:48:41.044 -> 0.0000000,0.0000000,-17.000,335.55,0.00,0.00,0.01,0.2,0.0,0.0,140.0,-3.6,84.4,0.02826,-0.03015,0.71691,0.69591,40.76,973.6,19.85,12,7,61.5,111,1,1,1,1,0,1,1,0,18383,-67.0,12.5
00:48:41.852 -> 0.0000000,0.0000000,-17.000,318.92,0.00,0.03,0.00,0.0,0.0,0.0,48.7,-30.3,-75.8,0.04492,-0.02490,0.85162,0.52165,27.04,975.5,47.20,101,3,63.0,111,1,1,1,1,0,1,1,0,40097,-62.0,13.5
00:48:52.020 -> 0.0000000,0.0000000,-17.000,335.72,0.00,0.00,-0.02,0.0,0.0,0.0,139.9,-4.0,84.3,0.02844,-0.03009,0.72076,0.69195,40.71,973.6,19.80,13,7,61.5,111,1,1,1,1,0,1,1,0,60716,-68.0,12.8
00:48:52.855 -> 0.0000000,0.0000000,-17.000,318.93,0.00,-0.01,0.00,0.0,0.0,0.0,48.7,-30.6,-75.1,0.04492,-0.02411,0.85675,0.51317,27.04,975.5,47.22,102,3,63.0,111,1,1,1,1,0,1,1,0,10782,-62.0,13.3
00:49:02.998 -> 0.0000000,0.0000000,-17.000,335.90,0.00,0.00,0.01,0.2,0.3,0.1,138.9,-4.3,83.6,0.02814,-0.03040,0.71184,0.70110,40.62,973.6,19.83,14,7,61.5,111,1,1,1,1,0,1,1,0,8517,-68.0,12.5
00:49:03.856 -> 0.0000000,0.0000000,-17.000,319.33,0.00,-0.01,-0.01,0.0,0.0,0.0,49.4,-31.0,-76.6,0.04511,-0.02399,0.85870,0.50993,26.98,975.5,47.22,103,3,63.0,111,1,1,1,1,0,1,1,0,28586,-62.0,13.3
00:49:14.860 -> 0.0000000,0.0000000,-17.000,318.78,0.00,-0.01,-0.01,0.0,0.0,0.0,48.7,-30.3,-76.2,0.04462,-0.02460,0.85339,0.51872,26.94,975.5,47.31,104,3,63.0,111,1,1,1,1,0,1,1,0,53333,-62.0,13.3
00:49:17.967 -> 0.0000000,0.0000000,-17.000,335.52,0.00,0.00,0.02,0.0,0.0,0.0,141.1,-4.2,83.6,0.02814,-0.03040,0.71184,0.70110,40.63,973.6,19.83,15,7,61.5,111,1,1,1,1,0,1,1,0,47149,-68.0,12.5
00:49:25.854 -> 0.0000000,0.0000000,-17.000,318.86,0.00,-0.01,0.00,0.0,0.0,0.1,49.8,-30.3,-74.6,0.04462,-0.02454,0.85137,0.52208,26.89,975.5,47.38,105,3,63.0,111,1,1,1,1,0,1,1,0,39844,-61.0,10.8
00:49:27.003 -> 0.0000000,0.0000000,-17.000,340.96,0.00,-0.01,0.01,0.2,0.1,0.0,-32.6,58.1,-69.0,0.00000,0.00000,0.00000,1.00000,28.02,973.0,36.44,0,4,42.0,103,1,1,1,0,0,1,1,0,21772,-72.0,13.5
00:49:28.998 -> 0.0000000,0.0000000,-17.000,335.84,0.00,0.00,-0.02,0.1,0.0,0.0,141.1,-4.2,84.6,0.02832,-0.03015,0.71850,0.69427,40.63,973.6,19.85,16,7,61.5,111,1,1,1,1,0,1,1,0,60115,-67.0,12.5
00:49:36.858 -> 0.0000000,0.0000000,-17.000,318.88,0.00,-0.01,0.00,0.0,0.1,0.1,48.7,-30.3,-75.4,0.04517,-0.02374,0.85846,0.51036,26.86,975.5,48.10,106,3,62.5,111,1,1,1,1,0,1,1,0,59828,-61.0,13.3
00:49:39.911 -> 0.0000000,0.0000000,-17.000,335.39,0.00,0.00,-0.02,0.1,0.1,0.0,139.2,-4.8,84.1,0.02826,-0.02997,0.71874,0.69402,41.05,973.6,19.44,17,7,61.5,111,1,1,1,1,0,1,1,0,48051,-68.0,12.8
00:49:47.864 -> 0.0000000,0.0000000,-17.000,318.67,0.00,0.03,0.00,0.1,0.1,0.1,47.9,-29.9,-75.0,0.04492,-0.02435,0.85418,0.51750,26.81,975.6,47.98,107,3,62.5,111,1,1,1,1,0,1,1,0,42874,-62.0,13.5
00:49:55.003 -> 0.0000000,0.0000000,-17.000,335.59,0.00,0.00,-0.03,0.0,0.0,0.0,140.3,-5.0,84.4,0.02826,-0.02997,0.71874,0.69402,40.80,973.6,19.56,18,7,61.5,111,1,1,1,1,0,1,1,0,51033,-69.0,12.8
00:49:58.852 -> 0.0000000,0.0000000,-17.000,318.66,0.00,-0.01,0.00,0.1,0.1,0.0,49.0,-31.0,-75.8,0.04456,-0.02460,0.85168,0.52159,26.75,975.6,47.93,108,3,62.5,111,1,1,1,1,0,1,1,0,61640,-62.0,13.3
00:50:05.862 -> 0.0000000,0.0000000,-17.000,335.54,0.00,0.00,-0.03,0.0,0.0,0.0,138.1,-6.3,84.5,0.02838,-0.03009,0.71886,0.69390,41.04,973.6,19.44,19,7,61.0,111,1,1,1,1,0,1,1,0,10633,-68.0,13.3
00:50:10.853 -> 0.0000000,0.0000000,-17.000,318.51,0.00,-0.01,0.00,0.1,0.0,-0.1,49.0,-31.0,-74.9,0.04468,-0.02441,0.85162,0.52159,26.75,975.6,47.91,109,3,62.5,111,1,1,1,1,0,1,1,0,57933,-63.0,13.3
00:50:16.857 -> 0.0000000,0.0000000,-17.000,335.41,0.00,-0.01,-0.02,0.2,-0.1,-0.1,137.8,-6.0,84.4,0.02832,-0.03009,0.71740,0.69543,41.01,973.6,19.36,20,7,61.0,111,1,1,1,1,0,1,1,0,13882,-69.0,12.5
00:50:22.860 -> 0.0000000,0.0000000,-17.000,318.51,0.00,-0.01,0.00,0.2,0.2,0.0,48.3,-30.3,-75.0,0.04505,-0.02417,0.85571,0.51488,26.81,975.6,47.81,110,3,62.5,111,1,1,1,1,0,1,1,0,47618,-62.0,13.3
00:50:27.861 -> 0.0000000,0.0000000,-17.000,335.47,0.00,0.00,0.00,0.1,0.2,0.0,138.6,-4.4,84.9,0.02838,-0.03015,0.71874,0.69402,41.24,973.6,19.21,21,7,61.0,111,1,1,1,1,0,1,1,0,23598,-69.0,12.3
00:50:34.858 -> 0.0000000,0.0000000,-17.000,318.49,0.00,-0.01,0.00,0.1,0.0,0.1,49.0,-30.6,-75.8,0.04511,-0.02405,0.85571,0.51488,26.81,975.6,47.77,111,3,62.5,111,1,1,1,1,0,1,1,0,13186,-63.0,13.3
00:50:38.860 -> 0.0000000,0.0000000,-17.000,335.19,0.00,0.00,0.01,0.0,0.1,0.0,139.9,-3.9,84.2,0.02832,-0.03015,0.71874,0.69402,41.30,973.6,19.09,22,7,61.0,111,1,1,1,1,0,1,1,0,39109,-69.0,12.3
00:50:46.854 -> 0.0000000,0.0000000,-17.000,318.60,0.00,0.00,0.00,0.0,0.0,0.0,48.7,-30.6,-74.2,0.04474,-0.02441,0.85290,0.51952,26.78,975.6,47.75,112,3,62.5,111,1,1,1,1,0,1,1,0,43674,-62.0,13.3
00:50:53.856 -> 0.0000000,0.0000000,-17.000,335.25,0.00,0.00,-0.02,0.0,0.0,0.0,139.8,-4.3,84.1,0.02832,-0.03015,0.71874,0.69402,41.09,973.6,19.23,23,7,61.0,111,1,1,1,1,0,1,1,0,41006,-70.0,12.8
00:50:58.857 -> 0.0000000,0.0000000,-17.000,318.60,0.00,0.00,-0.01,0.0,0.0,0.0,49.8,-31.0,-75.8,0.04474,-0.02448,0.85455,0.51683,26.76,975.6,47.78,113,3,62.5,111,1,1,1,1,0,1,1,0,27641,-63.0,13.0
00:51:04.859 -> 0.0000000,0.0000000,-17.000,335.20,0.00,0.00,-0.02,0.1,-0.2,0.0,139.4,-6.1,84.8,0.02826,-0.03021,0.71776,0.69506,40.96,973.6,19.38,24,7,61.0,111,1,1,1,1,0,1,1,0,7992,-70.0,12.3
00:51:10.855 -> 0.0000000,0.0000000,-17.000,318.36,0.00,-0.02,0.00,0.1,0.0,0.2,50.1,-30.6,-74.6,0.04492,-0.02417,0.85784,0.51140,26.78,975.6,47.78,114,3,62.5,111,1,1,1,1,0,1,1,0,4567,-63.0,12.8
00:51:15.861 -> 0.0000000,0.0000000,-17.000,335.08,0.00,0.00,0.02,0.0,0.0,0.0,140.5,-4.6,84.1,0.02832,-0.03015,0.71880,0.69396,41.04,973.6,19.29,25,7,61.0,111,1,1,1,1,0,1,1,0,60638,-69.0,12.5
00:51:23.859 -> 0.0000000,0.0000000,-17.000,318.49,0.00,-0.01,-0.01,0.0,0.0,0.0,48.7,-30.6,-76.1,0.04505,-0.02387,0.85772,0.51152,26.75,975.6,47.80,115,3,62.5,111,1,1,1,1,0,1,1,0,30660,-63.0,13.3
00:51:30.855 -> 0.0000000,0.0000000,-17.000,334.90,0.00,0.01,0.01,-0.2,-0.1,0.0,140.3,-5.3,82.8,0.02832,-0.03015,0.71880,0.69396,41.04,973.7,19.25,26,7,61.0,111,1,1,1,1,0,1,1,0,63071,-69.0,12.8
00:51:36.857 -> 0.0000000,0.0000000,-17.000,318.54,0.00,0.00,0.00,0.1,0.1,0.1,49.8,-31.0,-75.3,0.04511,-0.02387,0.85876,0.50981,26.71,975.6,47.79,116,3,62.0,111,1,1,1,1,0,1,1,0,40360,-62.0,13.3
00:51:41.854 -> 0.0000000,0.0000000,-17.000,334.75,0.00,0.00,0.02,0.0,-0.1,-0.1,139.5,-4.9,83.0,0.02844,-0.03009,0.71789,0.69494,40.80,973.7,19.50,27,7,61.0,111,1,1,1,1,0,1,1,0,35363,-69.0,12.5
00:51:47.857 -> 0.0000000,0.0000000,-17.000,318.46,0.00,0.03,0.00,0.0,0.0,0.0,49.4,-31.4,-74.9,0.04523,-0.02429,0.85784,0.51134,26.69,975.6,47.84,117,3,62.0,111,1,1,1,1,0,1,1,0,19109,-63.0,13.0
00:51:52.858 -> 0.0000000,0.0000000,-17.000,335.03,0.00,0.00,-0.02,0.0,0.0,0.0,138.4,-5.5,84.8,0.02826,-0.03021,0.71697,0.69585,40.79,973.7,19.47,28,7,61.0,111,1,1,1,1,0,1,1,0,15274,-70.0,12.8
00:51:58.858 -> 0.0000000,0.0000000,-17.000,318.48,0.00,-0.01,0.00,0.2,0.0,0.1,48.6,-31.7,-76.1,0.04498,-0.02448,0.85430,0.51726,26.68,975.6,47.88,118,3,62.0,111,1,1,1,1,0,1,1,0,58498,-63.0,13.3
00:52:03.856 -> 0.0000000,0.0000000,-17.000,335.04,0.00,0.00,-0.01,0.0,0.0,0.0,139.1,-4.8,83.6,0.02850,-0.03003,0.72216,0.69048,40.70,973.7,19.56,29,7,61.0,111,1,1,1,1,0,1,1,0,49834,-69.0,12.8
00:52:09.861 -> 0.0000000,0.0000000,-17.000,318.62,0.00,0.03,0.01,0.0,0.0,0.0,47.9,-30.6,-75.3,0.04492,-0.02429,0.85430,0.51726,26.70,975.6,47.88,119,3,62.0,111,1,1,1,1,0,1,1,0,16193,-63.0,13.3
00:52:14.858 -> 0.0000000,0.0000000,-17.000,335.08,0.00,0.00,-0.01,0.1,-0.1,0.0,141.4,-4.4,83.7,0.02826,-0.03021,0.71679,0.69604,40.73,973.6,19.53,30,7,61.0,111,1,1,1,1,0,1,1,0,51167,-61.0,5.2
00:52:20.868 -> 0.0000000,0.0000000,-17.000,318.40,0.00,-0.02,0.00,-0.1,0.0,-0.1,48.6,-29.9,-74.5,0.04492,-0.02448,0.85485,0.51628,26.68,975.6,47.88,120,3,62.0,111,1,1,1,1,0,1,1,0,38212,-63.0,13.3
00:52:29.867 -> 0.0000000,0.0000000,-17.000,335.12,0.00,0.00,0.01,0.0,0.0,0.0,138.8,-4.6,84.9,0.02826,-0.03021,0.71679,0.69604,41.01,973.6,19.30,31,7,61.0,111,1,1,1,1,0,1,1,0,46633,-69.0,12.5
00:52:31.859 -> 0.0000000,0.0000000,-17.000,318.57,0.00,-0.01,0.00,0.0,0.0,0.0,49.0,-29.6,-74.9,0.04523,-0.02405,0.85809,0.51097,26.66,975.6,47.89,121,3,62.0,111,1,1,1,1,0,1,1,0,7361,-64.0,12.5
00:52:40.861 -> 0.0000000,0.0000000,-17.000,335.18,0.00,-0.01,-0.02,0.2,-0.1,-0.1,139.3,-5.6,84.4,0.02838,-0.03009,0.71929,0.69347,40.99,973.6,19.30,32,7,61.0,111,1,1,1,1,0,1,1,0,1248,-69.0,12.5
00:52:42.859 -> 0.0000000,0.0000000,-17.000,318.56,0.00,-0.02,0.00,0.0,0.0,0.0,47.9,-31.0,-74.5,0.04492,-0.02417,0.85424,0.51738,26.71,975.6,47.88,122,3,62.0,111,1,1,1,1,0,1,1,0,17875,-63.0,13.0
