21:14:42.321 -> Latitude_deg,Longitude_deg,GPS_altitude_MSL_m,Environmental_altitude_m,Linear_acceleration_X_m_s2,Linear_acceleration_Y_m_s2,Linear_acceleration_Z_m_s2,Gyroscope_X_deg_s,Gyroscope_Y_deg_s,Gyroscope_Z_deg_s,Magnetometer_X_uT,Magnetometer_Y_uT,Magnetometer_Z_uT,Quaternion_I,Quaternion_J,Quaternion_K,Quaternion_Real,Temperature_degC,Pressure_hPa,Humidity_percentRH,Packet_counter,CSID,Cell_percentage_percent,Sensor_validity_bitmask,Linear_acceleration_valid,Gyroscope_valid,Magnetometer_valid,Quaternion_valid,GPS_valid,State_of_charge_valid,Environmental_valid,All_data_fresh,Received_CRC16_decimal,RSSI_dBm,SNR_dB
21:29:48.381 -> 0.0000000,0.0000000,-17.000,260.80,-0.02,0.00,0.00,0.0,0.0,0.0,-4.4,-42.2,-93.0,0.00763,0.00647,-0.99792,0.06323,26.67,982.3,38.65,84,6,58.0,111,1,1,1,1,0,1,1,0,22440,-53.0,12.8
21:29:58.398 -> 0.0000000,0.0000000,-17.000,260.65,0.00,0.00,0.00,0.1,-0.1,0.0,-3.6,-41.8,-90.2,0.00781,0.00635,-0.99915,0.03974,26.66,982.3,38.64,85,6,58.0,111,1,1,1,1,0,1,1,0,64754,-53.0,12.8
21:30:08.416 -> 0.0000000,0.0000000,-17.000,260.90,0.04,0.00,0.00,-0.2,-0.1,0.1,-4.0,-41.8,-91.0,0.00781,0.00635,-0.99915,0.03974,26.66,982.3,38.59,86,6,58.0,111,1,1,1,1,0,1,1,0,43920,-53.0,13.0
21:30:18.435 -> 0.0000000,0.0000000,-17.000,260.81,0.00,0.00,0.00,0.0,0.0,0.0,-4.4,-42.2,-91.0,0.00775,0.00641,-0.99884,0.04645,26.70,982.3,38.56,87,6,58.0,111,1,1,1,1,0,1,1,0,49366,-53.0,12.8
21:30:28.448 -> 0.0000000,0.0000000,-17.000,260.78,0.00,0.00,0.00,0.0,0.0,0.0,-4.4,-42.6,-91.8,0.00775,0.00641,-0.99884,0.04645,26.68,982.3,38.55,88,6,57.5,111,1,1,1,1,0,1,1,0,12495,-53.0,13.3
21:30:41.463 -> 0.0000000,0.0000000,-17.000,260.67,0.00,0.00,0.00,0.0,0.0,0.0,-4.0,-42.2,-91.9,0.00757,0.00653,-0.99847,0.05390,26.73,982.3,38.55,89,6,57.5,111,1,1,1,1,0,1,1,0,38284,-52.0,13.0
21:30:51.481 -> 0.0000000,0.0000000,-17.000,260.63,0.00,0.00,0.00,0.0,0.0,0.0,-5.1,-41.8,-92.6,0.00763,0.00653,-0.99847,0.05390,26.76,982.3,38.52,90,6,57.5,111,1,1,1,1,0,1,1,0,36864,-52.0,13.3
21:31:01.499 -> 0.0000000,0.0000000,-17.000,260.77,0.00,0.00,0.00,0.0,0.0,0.0,-4.0,-41.4,-89.8,0.00745,0.00647,-0.99835,0.05603,26.76,982.3,38.45,91,6,57.5,111,1,1,1,1,0,1,1,0,24299,-53.0,13.0
21:31:11.519 -> 0.0000000,0.0000000,-17.000,260.72,0.00,0.00,0.00,0.0,0.0,0.0,-4.0,-41.1,-91.8,0.00751,0.00635,-0.99835,0.05609,26.74,982.3,38.46,92,6,57.5,111,1,1,1,1,0,1,1,0,52316,-52.0,13.3
21:31:22.538 -> 0.0000000,0.0000000,-17.000,260.77,0.03,0.00,0.00,0.0,0.0,0.0,-5.1,-41.8,-91.1,0.00690,0.00641,-0.99878,0.04865,26.72,982.3,38.46,93,6,57.5,111,1,1,1,1,0,1,1,0,55187,-52.0,13.0
21:31:32.554 -> 0.0000000,0.0000000,-17.000,260.85,0.00,0.00,-0.01,0.0,0.0,0.0,-4.4,-41.8,-91.4,0.00708,0.00647,-0.99835,0.05609,26.73,982.3,38.50,94,6,57.5,111,1,1,1,1,0,1,1,0,12469,-52.0,12.8
21:31:45.618 -> 0.0000000,0.0000000,-17.000,260.56,-0.01,0.00,-0.01,0.0,0.0,0.0,-4.0,-42.9,-91.9,0.00708,0.00647,-0.99835,0.05609,26.74,982.3,38.49,95,6,57.5,111,1,1,1,1,0,1,1,0,59338,-52.0,13.3
21:31:54.613 -> 0.0000000,0.0000000,-17.000,260.92,0.00,0.00,0.00,0.1,-0.1,0.0,-4.4,-41.8,-91.9,0.00739,0.00671,-0.99866,0.05103,26.75,982.3,38.51,96,6,57.5,111,1,1,1,1,0,1,1,0,41017,-52.0,12.8
21:32:04.615 -> 0.0000000,0.0000000,-17.000,260.49,0.00,0.01,0.00,0.0,0.1,0.0,-4.0,-42.6,-91.0,0.00739,0.00659,-0.99915,0.04028,26.74,982.4,38.49,97,6,57.5,111,1,1,1,1,0,1,1,0,36784,-53.0,13.0
21:32:14.633 -> 0.0000000,0.0000000,-17.000,260.79,0.00,0.00,-0.01,0.1,0.0,0.0,-4.4,-42.2,-90.3,0.00757,0.00629,-0.99896,0.04382,26.75,982.3,38.45,98,6,57.5,111,1,1,1,1,0,1,1,0,63578,-52.0,13.3
21:32:24.649 -> 0.0000000,0.0000000,-17.000,261.00,0.00,0.00,0.00,-0.1,0.1,0.0,-3.3,-41.8,-92.6,0.00659,0.00635,-0.99866,0.05133,26.71,982.3,38.49,99,6,57.5,111,1,1,1,1,0,1,1,0,6379,-52.0,13.3
21:32:37.668 -> 0.0000000,0.0000000,-17.000,260.85,0.00,0.00,0.00,0.0,0.0,0.0,-4.0,-41.4,-91.9,0.00659,0.00635,-0.99866,0.05133,26.72,982.3,38.54,100,6,57.5,111,1,1,1,1,0,1,1,0,43772,-52.0,13.3
21:32:47.685 -> 0.0000000,0.0000000,-17.000,261.13,-0.01,0.00,0.00,0.0,0.0,0.0,-4.4,-42.6,-91.8,0.00732,0.00641,-0.99890,0.04572,26.70,982.3,38.54,101,6,57.0,111,1,1,1,1,0,1,1,0,6865,-52.0,13.3
21:33:00.699 -> 0.0000000,0.0000000,-17.000,260.80,0.00,0.01,-0.04,0.0,0.0,0.0,-4.4,-42.2,-92.3,0.00714,0.00641,-0.99878,0.04822,26.75,982.3,38.52,102,6,57.0,111,1,1,1,1,0,1,1,0,19335,-52.0,12.8
21:33:10.719 -> 0.0000000,0.0000000,-17.000,261.11,-0.02,0.00,0.00,-0.2,-0.1,0.0,-4.0,-42.2,-91.1,0.00653,0.00629,-0.99902,0.04321,26.78,982.3,38.44,103,6,57.0,111,1,1,1,1,0,1,1,0,61750,-53.0,12.8
21:33:23.732 -> 0.0000000,0.0000000,-17.000,260.95,0.04,0.00,0.00,-0.1,0.0,0.0,-3.6,-40.3,-91.5,0.00653,0.00629,-0.99902,0.04321,26.77,982.3,38.44,104,6,57.0,111,1,1,1,1,0,1,1,0,19655,-52.0,13.3
21:33:33.749 -> 0.0000000,0.0000000,-17.000,261.01,0.00,0.00,0.00,-0.1,0.0,0.0,-3.6,-42.9,-91.9,0.00708,0.00647,-0.99884,0.04706,26.73,982.3,38.45,105,6,57.0,111,1,1,1,1,0,1,1,0,14520,-51.0,13.3
21:33:43.765 -> 0.0000000,0.0000000,-17.000,260.87,0.00,0.01,0.00,0.0,0.0,0.0,-4.0,-42.2,-89.9,0.00757,0.00629,-0.99902,0.04370,26.75,982.3,38.45,106,6,57.0,111,1,1,1,1,0,1,1,0,24992,-51.0,13.5
21:33:53.786 -> 0.0000000,0.0000000,-17.000,261.10,0.00,0.00,0.00,0.0,0.1,0.0,-4.0,-41.8,-92.2,0.00751,0.00629,-0.99902,0.04370,26.75,982.3,38.42,107,6,56.5,111,1,1,1,1,0,1,1,0,57256,-52.0,13.0
21:34:06.803 -> 0.0000000,0.0000000,-17.000,261.37,0.04,0.01,0.00,0.0,-0.1,0.1,-4.4,-42.2,-91.9,0.00751,0.00629,-0.99902,0.04370,26.74,982.2,38.45,108,6,56.5,111,1,1,1,1,0,1,1,0,555,-52.0,13.3
21:34:16.819 -> 0.0000000,0.0000000,-17.000,261.14,-0.02,0.00,0.00,0.0,0.0,0.0,-5.5,-41.8,-92.3,0.00708,0.00659,-0.99878,0.04907,26.75,982.3,38.46,109,6,56.5,111,1,1,1,1,0,1,1,0,36950,-51.0,13.0
21:34:26.837 -> 0.0000000,0.0000000,-17.000,261.20,-0.01,0.00,0.00,0.1,-0.1,0.0,-4.4,-41.8,-91.4,0.00720,0.00629,-0.99823,0.05872,26.75,982.3,38.43,110,6,56.5,111,1,1,1,1,0,1,1,0,16830,-55.0,9.5
21:34:36.850 -> 0.0000000,0.0000000,-17.000,261.39,-0.01,0.00,0.00,0.0,0.0,0.0,-3.3,-42.9,-93.1,0.00714,0.00629,-0.99823,0.05878,26.78,982.2,38.57,111,6,56.5,111,1,1,1,1,0,1,1,0,58615,-52.0,12.8
21:34:46.865 -> 0.0000000,0.0000000,-17.000,261.39,0.00,0.00,0.00,0.0,0.0,0.0,-5.8,-42.6,-90.6,0.00720,0.00635,-0.99890,0.04523,26.75,982.2,38.57,112,6,56.5,111,1,1,1,1,0,1,1,0,21669,-52.0,13.0
21:34:56.879 -> 0.0000000,0.0000000,-17.000,261.53,0.00,0.00,0.00,0.0,0.0,0.0,-5.5,-43.6,-92.2,0.00720,0.00647,-0.99872,0.04975,26.72,982.2,38.53,113,6,56.5,111,1,1,1,1,0,1,1,0,31643,-52.0,13.0
21:35:06.892 -> 0.0000000,0.0000000,-17.000,261.65,0.03,0.00,0.00,0.1,-0.1,0.1,-4.8,-43.3,-93.4,0.00739,0.00629,-0.99872,0.04913,26.77,982.2,38.53,114,6,56.5,111,1,1,1,1,0,1,1,0,13061,-52.0,13.3
21:35:16.908 -> 0.0000000,0.0000000,-17.000,261.54,0.00,0.01,0.00,0.0,0.0,0.0,-4.8,-43.6,-93.8,0.00665,0.00635,-0.99927,0.03754,26.75,982.2,38.50,115,6,56.5,111,1,1,1,1,0,1,1,0,64672,-52.0,12.8
21:35:26.929 -> 0.0000000,0.0000000,-17.000,261.51,-0.01,0.00,0.00,-0.2,0.1,0.1,-4.4,-44.0,-94.3,0.00763,0.00665,-0.99927,0.03742,26.78,982.2,38.51,116,6,56.5,111,1,1,1,1,0,1,1,0,30270,-53.0,12.5
21:35:36.948 -> 0.0000000,0.0000000,-17.000,261.13,0.04,0.00,-0.01,-0.2,0.1,0.1,-4.0,-43.3,-93.8,0.00671,0.00641,-0.99933,0.03540,26.75,982.3,38.55,117,6,56.5,111,1,1,1,1,0,1,1,0,20152,-53.0,13.0
21:35:46.965 -> 0.0000000,0.0000000,-17.000,261.60,0.03,0.00,0.00,0.0,0.0,0.0,-3.3,-43.6,-93.8,0.00732,0.00629,-0.99908,0.04138,26.72,982.2,38.63,118,6,56.5,111,1,1,1,1,0,1,1,0,20715,-54.0,13.0
21:35:56.983 -> 0.0000000,0.0000000,-17.000,261.38,0.00,0.00,0.00,0.0,0.0,0.0,-2.6,-42.9,-94.6,0.00751,0.00635,-0.99939,0.03345,26.75,982.2,38.58,119,6,56.0,111,1,1,1,1,0,1,1,0,6493,-54.0,13.0
21:36:07.002 -> 0.0000000,0.0000000,-17.000,261.06,0.04,0.00,0.00,-0.1,0.0,0.0,-3.6,-43.3,-92.3,0.00714,0.00635,-0.99841,0.05573,26.77,982.3,38.53,120,6,56.0,111,1,1,1,1,0,1,1,0,40427,-53.0,13.0
21:36:17.015 -> 0.0000000,0.0000000,-17.000,261.48,0.03,0.00,0.00,0.0,0.0,0.0,-4.4,-43.3,-92.6,0.00714,0.00629,-0.99841,0.05579,26.75,982.2,38.51,121,6,56.0,111,1,1,1,1,0,1,1,0,61042,-53.0,13.0
21:36:27.033 -> 0.0000000,0.0000000,-17.000,261.62,-0.01,0.00,0.00,0.0,0.0,0.0,-4.0,-44.4,-93.1,0.00702,0.00641,-0.99872,0.04962,26.72,982.2,38.51,122,6,56.0,111,1,1,1,1,0,1,1,0,65446,-53.0,13.0
21:36:37.054 -> 0.0000000,0.0000000,-17.000,261.93,-0.01,0.00,0.00,-0.1,0.1,0.1,-3.6,-42.9,-93.0,0.00708,0.00641,-0.99872,0.04962,26.73,982.2,38.55,123,6,56.0,111,1,1,1,1,0,1,1,0,13369,-53.0,13.0
21:36:50.068 -> 0.0000000,0.0000000,-17.000,262.12,0.03,0.00,0.00,0.0,0.0,0.0,-2.9,-43.6,-93.4,0.00702,0.00641,-0.99927,0.03784,26.74,982.2,38.55,124,6,56.0,111,1,1,1,1,0,1,1,0,53989,-53.0,13.5
21:37:00.089 -> 0.0000000,0.0000000,-17.000,261.99,-0.01,0.00,-0.01,0.0,0.0,0.0,-4.0,-42.9,-92.3,0.00690,0.00641,-0.99927,0.03778,26.74,982.2,38.50,125,6,55.5,111,1,1,1,1,0,1,1,0,58376,-53.0,13.0
21:37:13.104 -> 0.0000000,0.0000000,-17.000,262.16,0.03,0.00,0.00,0.0,0.0,0.0,-3.6,-42.6,-93.4,0.00720,0.00616,-0.99939,0.03284,26.74,982.2,38.50,126,6,55.5,111,1,1,1,1,0,1,1,0,30235,-53.0,12.8
21:37:23.124 -> 0.0000000,0.0000000,-17.000,261.90,0.02,0.00,0.00,-0.2,0.1,0.1,-4.4,-44.0,-93.1,0.00684,0.00629,-0.99939,0.03302,26.73,982.2,38.49,127,6,55.5,111,1,1,1,1,0,1,1,0,33441,-54.0,13.0
21:37:36.137 -> 0.0000000,0.0000000,-17.000,262.03,-0.01,0.00,0.00,0.0,0.0,0.0,-4.8,-44.4,-93.1,0.00684,0.00629,-0.99939,0.03302,26.72,982.2,38.54,128,6,55.5,111,1,1,1,1,0,1,1,0,8210,-53.0,13.3
21:37:46.152 -> 0.0000000,0.0000000,-17.000,262.27,0.03,0.00,0.00,-0.1,0.0,0.1,-5.1,-43.3,-94.2,0.00726,0.00616,-0.99908,0.04157,26.72,982.1,38.54,129,6,55.5,111,1,1,1,1,0,1,1,0,9569,-53.0,13.0
21:37:56.171 -> 0.0000000,0.0000000,-17.000,262.06,-0.01,0.00,0.00,0.0,0.0,0.0,-5.1,-43.6,-92.6,0.00696,0.00635,-0.99933,0.03479,26.70,982.2,38.51,130,6,55.5,111,1,1,1,1,0,1,1,0,18673,-54.0,13.0
21:38:06.192 -> 0.0000000,0.0000000,-17.000,262.23,-0.02,0.00,-0.01,0.0,0.0,0.0,-4.4,-42.2,-94.2,0.00702,0.00635,-0.99933,0.03479,26.70,982.1,38.54,131,6,55.5,111,1,1,1,1,0,1,1,0,2813,-54.0,3.5
21:38:19.207 -> 0.0000000,0.0000000,-17.000,262.05,0.00,0.00,0.00,0.1,-0.1,0.1,-4.8,-43.6,-92.6,0.00702,0.00635,-0.99933,0.03479,26.71,982.2,38.54,132,6,55.5,111,1,1,1,1,0,1,1,0,49255,-54.0,13.0
21:38:29.229 -> 0.0000000,0.0000000,-17.000,262.20,-0.01,0.00,0.00,0.0,0.0,0.0,-4.4,-42.9,-94.6,0.00714,0.00659,-0.99878,0.04883,26.68,982.2,38.55,133,6,55.5,111,1,1,1,1,0,1,1,0,29360,-54.0,12.8
21:38:39.242 -> 0.0000000,0.0000000,-17.000,262.03,0.00,0.00,-0.01,0.0,-0.1,0.0,-3.6,-43.3,-92.6,0.00653,0.00635,-0.99847,0.05396,26.70,982.2,38.54,134,6,55.5,111,1,1,1,1,0,1,1,0,36793,-54.0,13.0
21:38:49.257 -> 0.0000000,0.0000000,-17.000,262.00,0.03,0.00,0.00,-0.2,-0.1,0.0,-4.4,-42.6,-93.8,0.00714,0.00653,-0.99847,0.05390,26.71,982.2,38.51,135,6,55.0,111,1,1,1,1,0,1,1,0,21799,-54.0,13.0
21:39:00.275 -> 0.0000000,0.0000000,-17.000,261.67,-0.01,0.00,0.00,0.0,0.0,0.0,-4.4,-44.0,-94.6,0.00708,0.00629,-0.99939,0.03412,26.70,982.2,38.50,136,6,55.0,111,1,1,1,1,0,1,1,0,39304,-53.0,13.3
21:39:10.290 -> 0.0000000,0.0000000,-17.000,262.22,-0.01,0.00,0.00,0.0,0.0,0.0,-4.0,-43.3,-94.6,0.00751,0.00635,-0.99939,0.03412,26.70,982.1,38.52,137,6,55.0,111,1,1,1,1,0,1,1,0,52487,-54.0,13.3
21:39:20.308 -> 0.0000000,0.0000000,-17.000,262.23,0.03,0.00,0.00,0.0,0.0,0.0,-4.4,-42.6,-93.4,0.00714,0.00629,-0.99921,0.03827,26.70,982.1,38.50,138,6,55.0,111,1,1,1,1,0,1,1,0,19023,-53.0,12.8
21:39:30.330 -> 0.0000000,0.0000000,-17.000,262.31,0.04,0.00,-0.04,0.0,0.0,0.0,-3.6,-42.6,-94.2,0.00714,0.00629,-0.99921,0.03827,26.67,982.1,38.54,139,6,55.0,111,1,1,1,1,0,1,1,0,6724,-54.0,13.0
21:39:43.343 -> 0.0000000,0.0000000,-17.000,262.44,-0.01,0.00,0.00,0.0,0.0,0.0,-4.4,-42.9,-94.6,0.00720,0.00641,-0.99896,0.04407,26.66,982.1,38.58,140,6,55.0,111,1,1,1,1,0,1,1,0,65016,-53.0,13.3
21:39:53.358 -> 0.0000000,0.0000000,-17.000,262.23,-0.01,0.00,0.00,0.0,0.0,0.0,-3.6,-44.0,-94.3,0.00732,0.00647,-0.99896,0.04401,26.71,982.1,38.53,141,6,54.5,111,1,1,1,1,0,1,1,0,55059,-53.0,12.8
21:40:03.377 -> 0.0000000,0.0000000,-17.000,262.39,0.00,0.01,-0.01,0.0,-0.1,0.0,-3.3,-42.9,-93.4,0.00720,0.00635,-0.99866,0.05060,26.70,982.1,38.49,142,6,54.5,111,1,1,1,1,0,1,1,0,53755,-54.0,12.8
21:40:13.396 -> 0.0000000,0.0000000,-17.000,262.67,0.03,0.00,0.00,0.0,0.1,0.0,-4.4,-42.9,-94.6,0.00726,0.00635,-0.99866,0.05066,26.70,982.1,38.49,143,6,54.5,111,1,1,1,1,0,1,1,0,6688,-54.0,13.0
21:40:26.412 -> 0.0000000,0.0000000,-17.000,262.29,0.02,0.00,-0.01,0.0,0.0,0.0,-3.6,-42.6,-93.4,0.00726,0.00635,-0.99866,0.05066,26.69,982.1,38.50,144,6,54.5,111,1,1,1,1,0,1,1,0,13439,-53.0,12.8
21:40:36.427 -> 0.0000000,0.0000000,-17.000,262.20,0.04,0.00,0.00,0.0,0.0,0.0,-4.0,-44.0,-92.2,0.00751,0.00610,-0.99902,0.04285,26.67,982.2,38.52,145,6,54.5,111,1,1,1,1,0,1,1,0,37461,-54.0,13.0
21:40:45.445 -> 0.0000000,0.0000000,-17.000,262.52,-0.01,0.00,-0.01,0.0,0.0,0.0,-4.0,-43.6,-91.8,0.00708,0.00647,-0.99841,0.05536,26.68,982.1,38.58,146,6,54.5,111,1,1,1,1,0,1,1,0,25754,-54.0,13.0
21:40:55.465 -> 0.0000000,0.0000000,-17.000,262.26,0.00,0.00,0.00,0.1,-0.1,0.0,-4.4,-43.6,-93.8,0.00702,0.00647,-0.99841,0.05536,26.70,982.1,38.51,147,6,54.5,111,1,1,1,1,0,1,1,0,9839,-53.0,13.0
21:41:08.481 -> 0.0000000,0.0000000,-17.000,262.10,0.03,0.00,0.00,0.0,0.0,0.0,-4.0,-44.0,-94.2,0.00702,0.00647,-0.99841,0.05536,26.73,982.2,38.48,148,6,54.5,111,1,1,1,1,0,1,1,0,54286,-54.0,13.5
21:41:18.503 -> 0.0000000,0.0000000,-17.000,262.19,0.02,0.00,0.00,0.0,0.0,0.0,-4.4,-43.3,-92.9,0.00702,0.00641,-0.99890,0.04559,26.72,982.2,38.46,149,6,54.5,111,1,1,1,1,0,1,1,0,55284,-54.0,12.8
21:41:31.516 -> 0.0000000,0.0000000,-17.000,262.21,0.04,0.00,0.00,0.0,0.0,0.0,-4.0,-42.9,-92.6,0.00769,0.00635,-0.99908,0.04138,26.73,982.1,38.45,150,6,54.5,111,1,1,1,1,0,1,1,0,16478,-54.0,13.0
21:41:41.533 -> 0.0000000,0.0000000,-17.000,262.09,0.03,0.00,0.00,0.0,0.0,0.0,-4.0,-44.8,-93.0,0.00763,0.00635,-0.99908,0.04138,26.73,982.2,38.45,151,6,54.0,111,1,1,1,1,0,1,1,0,7550,-54.0,13.0
21:41:51.549 -> 0.0000000,0.0000000,-17.000,262.06,0.00,0.00,0.00,0.0,0.0,0.0,-3.3,-42.6,-92.2,0.00732,0.00653,-0.99786,0.06464,26.71,982.2,38.44,152,6,54.0,111,1,1,1,1,0,1,1,0,30200,-54.0,13.0
21:42:01.563 -> 0.0000000,0.0000000,-17.000,262.21,-0.01,0.01,0.00,-0.2,0.0,0.0,-4.0,-43.6,-93.8,0.00745,0.00653,-0.99786,0.06464,26.72,982.1,38.44,153,6,54.0,111,1,1,1,1,0,1,1,0,51421,-53.0,13.0
21:42:11.619 -> 0.0000000,0.0000000,-17.000,261.56,0.00,0.00,-0.01,0.0,0.0,0.0,-3.6,-43.3,-93.0,0.00726,0.00635,-0.99847,0.05457,26.72,982.2,38.47,154,6,54.0,111,1,1,1,1,0,1,1,0,52703,-54.0,12.5
21:42:21.619 -> 0.0000000,0.0000000,-17.000,262.04,0.04,0.00,0.00,0.0,0.0,0.0,-4.0,-43.3,-93.4,0.00732,0.00641,-0.99884,0.04730,26.68,982.2,38.49,155,6,54.0,111,1,1,1,1,0,1,1,0,37421,-54.0,13.3
21:42:31.619 -> 0.0000000,0.0000000,-17.000,261.81,0.00,0.00,0.00,0.0,-0.1,0.0,-3.6,-43.3,-93.4,0.00720,0.00641,-0.99872,0.04944,26.68,982.2,38.50,156,6,54.0,111,1,1,1,1,0,1,1,0,43262,-54.0,13.3
21:42:41.632 -> 0.0000000,0.0000000,-17.000,262.33,0.04,0.00,0.00,0.0,0.0,0.0,-2.9,-44.0,-93.0,0.00726,0.00635,-0.99872,0.04950,26.68,982.1,38.51,157,6,54.0,111,1,1,1,1,0,1,1,0,10828,-53.0,13.3
21:42:51.646 -> 0.0000000,0.0000000,-17.000,262.11,0.00,0.00,0.00,0.0,0.0,0.0,-3.6,-43.3,-92.6,0.00775,0.00653,-0.99841,0.05560,26.70,982.2,38.49,158,6,54.0,111,1,1,1,1,0,1,1,0,22408,-54.0,13.0
21:43:01.663 -> 0.0000000,0.0000000,-17.000,262.31,0.00,0.00,0.00,0.0,0.0,0.0,-2.9,-42.9,-93.4,0.00775,0.00653,-0.99841,0.05560,26.71,982.1,38.50,159,6,54.0,111,1,1,1,1,0,1,1,0,9532,-53.0,13.0
21:43:14.680 -> 0.0000000,0.0000000,-17.000,261.92,-0.02,0.00,0.00,0.0,0.0,0.0,-4.0,-43.3,-93.8,0.00696,0.00623,-0.99939,0.03449,26.72,982.2,38.47,160,6,54.0,111,1,1,1,1,0,1,1,0,53984,-54.0,13.0
21:43:24.697 -> 0.0000000,0.0000000,-17.000,262.11,0.04,0.00,0.00,0.0,0.0,0.0,-3.6,-42.9,-93.8,0.00659,0.00641,-0.99872,0.04968,26.73,982.2,38.47,161,6,54.0,111,1,1,1,1,0,1,1,0,53294,-54.0,13.0
21:43:37.711 -> 0.0000000,0.0000000,-17.000,262.20,-0.01,0.00,0.00,0.0,0.0,0.0,-4.4,-44.0,-93.4,0.00751,0.00635,-0.99902,0.04346,26.73,982.2,38.43,162,6,53.5,111,1,1,1,1,0,1,1,0,10134,-53.0,13.0
21:43:47.728 -> 0.0000000,0.0000000,-17.000,262.48,0.00,0.01,0.00,0.0,0.0,0.0,-2.9,-44.0,-93.4,0.00726,0.00629,-0.99902,0.04352,26.72,982.1,38.42,163,6,53.5,111,1,1,1,1,0,1,1,0,36207,-53.0,12.8
21:44:00.744 -> 0.0000000,0.0000000,-17.000,262.23,0.04,0.01,-0.01,-0.1,-0.1,0.1,-4.0,-43.3,-93.4,0.00726,0.00629,-0.99902,0.04352,26.70,982.1,38.48,164,6,53.5,111,1,1,1,1,0,1,1,0,50505,-54.0,13.0
21:44:10.763 -> 0.0000000,0.0000000,-17.000,262.25,0.00,0.00,0.00,0.0,0.0,0.0,-4.0,-44.0,-93.0,0.00763,0.00641,-0.99939,0.03351,26.68,982.1,38.46,165,6,53.5,111,1,1,1,1,0,1,1,0,43797,-53.0,13.0
21:44:23.780 -> 0.0000000,0.0000000,-17.000,262.24,-0.01,0.00,0.00,0.1,0.1,0.0,-4.0,-43.6,-94.2,0.00763,0.00629,-0.99921,0.03851,26.69,982.1,38.49,166,6,53.5,111,1,1,1,1,0,1,1,0,65523,-54.0,12.8
21:44:33.795 -> 0.0000000,0.0000000,-17.000,262.16,-0.01,0.00,-0.01,0.0,0.0,0.0,-4.0,-44.0,-94.1,0.00714,0.00604,-0.99921,0.03851,26.72,982.2,38.44,167,6,53.0,111,1,1,1,1,0,1,1,0,23785,-54.0,12.8
21:44:43.814 -> 0.0000000,0.0000000,-17.000,262.43,-0.01,0.00,0.00,0.0,0.0,0.0,-3.3,-43.6,-92.6,0.00745,0.00629,-0.99933,0.03497,26.70,982.1,38.48,168,6,53.0,111,1,1,1,1,0,1,1,0,5756,-53.0,13.0
21:44:53.827 -> 0.0000000,0.0000000,-17.000,262.43,-0.01,0.00,0.00,0.0,0.0,0.0,-3.3,-42.6,-94.6,0.00739,0.00616,-0.99933,0.03497,26.68,982.1,38.46,169,6,53.0,111,1,1,1,1,0,1,1,0,52915,-53.0,13.3
21:45:03.839 -> 0.0000000,0.0000000,-17.000,262.55,0.00,0.00,0.00,0.1,0.1,0.0,-2.6,-43.6,-91.4,0.00732,0.00641,-0.99884,0.04718,26.69,982.1,38.47,170,6,53.0,111,1,1,1,1,0,1,1,0,54468,-53.0,12.8
21:45:13.856 -> 0.0000000,0.0000000,-17.000,262.70,0.03,0.00,0.00,0.0,0.0,0.0,-2.9,-42.9,-93.8,0.00726,0.00641,-0.99902,0.04346,26.70,982.1,38.47,171,6,53.0,111,1,1,1,1,0,1,1,0,19152,-54.0,13.0
21:45:23.874 -> 0.0000000,0.0000000,-17.000,262.84,0.00,0.00,0.00,0.0,0.0,0.0,-3.6,-45.1,-92.9,0.00745,0.00641,-0.99908,0.04230,26.69,982.1,38.46,172,6,53.0,111,1,1,1,1,0,1,1,0,48852,-54.0,13.3
21:45:36.889 -> 0.0000000,0.0000000,-17.000,262.80,-0.02,0.00,0.00,0.0,0.0,0.0,-4.0,-43.6,-93.8,0.00745,0.00641,-0.99908,0.04230,26.70,982.1,38.48,173,6,52.5,111,1,1,1,1,0,1,1,0,24764,-53.0,13.3
21:45:46.904 -> 0.0000000,0.0000000,-17.000,262.99,0.03,0.00,0.00,0.0,0.0,0.0,-3.3,-44.4,-93.4,0.00678,0.00635,-0.99915,0.03980,26.70,982.1,38.47,174,6,52.5,111,1,1,1,1,0,1,1,0,3428,-53.0,13.0
21:45:56.917 -> 0.0000000,0.0000000,-17.000,263.03,0.03,0.00,0.00,0.0,0.0,0.0,-4.4,-43.6,-91.8,0.00714,0.00629,-0.99847,0.05481,26.69,982.1,38.48,175,6,52.5,111,1,1,1,1,0,1,1,0,24481,-54.0,12.5
21:46:06.933 -> 0.0000000,0.0000000,-17.000,262.99,0.00,0.00,0.00,0.0,0.0,0.0,-4.4,-44.0,-92.9,0.00751,0.00610,-0.99921,0.03888,26.67,982.1,38.51,176,6,52.5,111,1,1,1,1,0,1,1,0,2079,-54.0,13.3
21:46:16.946 -> 0.0000000,0.0000000,-17.000,263.17,0.00,0.00,-0.01,0.0,0.0,0.0,-2.9,-43.6,-90.9,0.00775,0.00635,-0.99921,0.03864,26.68,982.0,38.52,177,6,52.5,111,1,1,1,1,0,1,1,0,5111,-54.0,12.8
21:46:26.962 -> 0.0000000,0.0000000,-17.000,263.22,-0.01,0.00,0.00,-0.1,-0.1,-0.1,-4.0,-44.4,-94.9,0.00769,0.00635,-0.99921,0.03864,26.68,982.0,38.52,178,6,52.5,111,1,1,1,1,0,1,1,0,3316,-54.0,12.8
